end_station_name,end_lat,end_lng,stops,percent_of_stops
Wolcott Ave & Fargo Ave,42.01697700000004,-87.6777249999999,476,0.014466172405776138
Lakewood Ave & Addison St,41.94719999999994,-87.66085000000017,474,0.014405390168777078
LaSalle St & Calhoun Pl Corral,41.88288000000008,-87.63250999999994,469,0.014253434576279428
W Washington Blvd & N Peoria St,41.88304299999995,-87.64993099999994,465,0.01413187010228131
Maplewood Ave & Peterson Ave,41.99023602867,-87.6933696402,464,0.01410147898378178
Kilbourn Ave & Belden Ave,41.922368999999954,-87.73902400000011,460,0.01397991450978366
Dorchester Ave & 63rd St,41.78040564569997,-87.5914159893,455,0.013827958917286012
63rd St Beach,41.780910964247894,-87.57632374763489,454,0.013797567798786483
Lockwood Ave & Wrightwood Ave,41.927765999999984,-87.758544,454,0.013797567798786483
Ridge Blvd & Howard St,42.019276000000005,-87.68451999999995,453,0.013767176680286954
North Boundary Park,42.013030000000015,-87.70891000000002,452,0.013736785561787423
California Ave & Lake St,41.884453956569985,-87.69629813679997,447,0.013584829969289775
Public Rack - Washtenaw Ave & Superior St,41.89473799999998,-87.69520399999996,446,0.013554438850790244
Addison/Sheffield SW Corral,41.94695390000006,-87.65441230000013,438,0.013311309902794008
Prairie Ave & 43rd St,41.816658893019984,-87.61941246189994,438,0.013311309902794008
Central Park Ave & Ardmore Ave,41.986608100000005,-87.71876740000002,434,0.013189745428795889
LaSalle St & Adams St Corral,41.87937993353256,-87.63207982317408,432,0.013128963191796829
Carpenter St & Lake St Public Rack,41.88558600000003,-87.65318929999992,428,0.013007398717798711
Valli Produce - Evanston Plaza,42.03974199999997,-87.69941300000008,426,0.012946616480799653
Wood St & Walnut St,41.88534428143123,-87.67168731317516,425,0.01291622536230012
Cottage Grove Ave & 43rd St,41.81649900000001,-87.60658200000002,413,0.012551531940305763
Franklin St & Randolph St,41.88439000000004,-87.63516999999987,412,0.012521140821806234
Parnell Ave & 31st St,41.83791099999999,-87.640279,410,0.012460358584807176
Whipple/Irving Park,41.954189000000035,-87.70444800000004,408,0.012399576347808116
Wabansia & Milwaukee,41.91375400000004,-87.68266579999936,407,0.012369185229308587
Kimball Ave & Wrightwood Ave,41.928369999999944,-87.71243999999982,407,0.012369185229308587
Kedzie Ave & 21st St,41.85353363213003,-87.7050730318,403,0.01224762075531047
Stony Island Ave & 63rd St,41.78050600000005,-87.58685299999999,400,0.012156447399811879
Clark/Racine Corral,41.95043600000004,-87.65932119999994,394,0.011974100688814701
South Shore Dr & 67th St,41.77364300000002,-87.56751400000005,390,0.011852536214816582
Public Rack - Wells St & Scott St,41.90478242999985,-87.63458456000032,387,0.011761362859317994
University Ave & 65th St,41.77694,-87.59841999999998,385,0.011700580622318933
Kildare Ave & Montrose Ave,41.961080000000024,-87.73569000000009,381,0.011579016148320815
Oakley Ave & Touhy Ave,42.01234200000001,-87.688243,378,0.011487842792822226
Milwaukee Ave & Cuyler Ave,41.95446799999998,-87.74959399999993,377,0.011457451674322695
MLK Jr Dr & 47th St,41.809850999999995,-87.61627899999995,373,0.011335887200324577
Kilbourn Ave & Milwaukee Ave,41.94841366287965,-87.7400279241859,369,0.01121432272632646
Wallace St & 28th St,41.843511000000014,-87.64189999999991,365,0.01109275825232834
Damen Ave & Chicago Ave Public Rack,41.89580900000003,-87.67851900000001,362,0.01100158489682975
Cottage Grove Ave & 67th St,41.77372095205002,-87.60563485999995,356,0.010819238185832572
Karlov Ave & Lawrence Ave,41.96794700000004,-87.73040899999992,354,0.010758455948833514
Winthrop Ave & Bryn Mawr Ave,41.98383999999998,-87.65806000000002,353,0.010728064830333983
Drake Ave & Armitage Ave,41.917489999999944,-87.7152399999998,351,0.010667282593334925
Jeffery Blvd & 71st St,41.76663823694998,-87.5764501141001,349,0.010606500356335865
Pulaski Rd & 51st St,41.800434000000045,-87.72474959999998,348,0.010576109237836334
Public Rack - Rush St & Oak St,41.90069175999998,-87.62768427999985,348,0.010576109237836334
Kostner Ave & Wrightwood Ave,41.92795699999999,-87.73595199999997,347,0.010545718119336805
Western Blvd & 48th Pl,41.805661,-87.68339199999996,344,0.010454544763838216
Hastings LWS,41.86351640000004,-87.67974849999996,343,0.010424153645338686
California Ave & Winona St,41.974711219008256,-87.69785512396696,343,0.010424153645338686
Public Rack - Jonathan Y Scammon Public School,41.94161200000002,-87.732372,342,0.010393762526839156
Milwaukee Ave & Wolfram St,41.93301000000002,-87.71428000000006,340,0.010332980289840098
Public Rack - Racine Ave & Nelson St,41.93725999999997,-87.65898100000001,336,0.010211415815841979
Hoyne Ave & 47th St,41.80822700000001,-87.67717999999996,327,0.009937895749346212
California Ave & 23rd Pl,41.849109691760034,-87.69513980680003,323,0.009816331275348093
Central Park & Augusta Blvd,41.89891080000001,-87.7164901,322,0.009785940156848564
Rockwell St & Archer Ave,41.82272,-87.68981999999995,321,0.009755549038349033
Western Ave & Lake St,41.88478218181819,-87.68656722727266,321,0.009755549038349033
State St & 29th St,41.841710073703034,-87.6269127305904,321,0.009755549038349033
Central Park Ave & Ogden Ave,41.85406350387445,-87.71511733531952,320,0.009725157919849502
Public Rack - Hyde Park Blvd & 55th St,41.79500000000003,-87.58411299999992,317,0.009633984564350915
Fairfield Ave & Pratt Blvd,42.00444819999999,-87.69859730000003,315,0.009573202327351855
Riley O'Neil Memorial Station at City Hall,41.88323510000008,-87.63211170000035,313,0.009512420090352795
Public Rack - Hamlin Ave & Montrose Ave,41.961216,-87.72241599999998,313,0.009512420090352795
Dearborn St & Adams St Corral,41.87939000000003,-87.62988000000009,310,0.009421246734854206
Rockwell/Irving Park Hub,41.95421200000001,-87.69316999999992,307,0.009330073379355618
Edgebrook Metra,41.997509999999984,-87.76538999999998,307,0.009330073379355618
Milwaukee Ave & Agatite Ave,41.96149999999999,-87.75489000000005,307,0.009330073379355618
Bernard St & Peterson Ave,41.9904393,-87.715236,306,0.009299682260856087
Dodge Ave & Mulford St,42.023463000000014,-87.69959500000002,305,0.009269291142356558
Public Rack - Spaulding Ave & Evergreen Ave,41.90531699999998,-87.70952099999994,301,0.009147726668358438
Calumet Ave & 51st St,41.80229465087998,-87.61805358019986,299,0.00908694443135938
Central Park Blvd & 5th Ave,41.87567900000001,-87.71547000000002,298,0.009056553312859851
Public Rack - Kingsbury Ave & Blackhawk St,41.90822033000006,-87.65166628999991,298,0.009056553312859851
LaSalle St & Washington St Corral,41.88288000000004,-87.63250999999987,296,0.00899577107586079
Public Rack - Woodlawn Ave & 63rd St N,41.780620999999975,-87.59603299999998,296,0.00899577107586079
Western Ave & Ardmore Ave,41.98671451380042,-87.68981137154991,294,0.008934988838861731
Pine Grove Ave & Belmont Ave,41.94002,-87.64166000000007,293,0.008904597720362202
Kedzie Ave & 48th Pl,41.8047581237684,-87.70421936879366,291,0.008843815483363143
Addison/Wilton Corral,41.94738270000005,-87.65317160000005,291,0.008843815483363143
Cicero Ave & Wrightwood Ave,41.92790569999995,-87.74672949999999,288,0.008752642127864554
Damen Ave/Coulter St,41.84920000000005,-87.67564000000004,288,0.008752642127864554
Midway Orange Line,41.78692,-87.7389199999999,285,0.008661468772365965
Ashland Ave & Pershing Rd,41.82346499999996,-87.66557700000003,283,0.008600686535366903
Public Rack - Washtenaw Ave & Devon Ave,41.99776399999999,-87.69722099999996,281,0.008539904298367845
Archer (Damen) Ave & 37th St,41.82671200000002,-87.68314400000003,277,0.008418339824369726
Kedzie Ave & Lake St,41.88460328501,-87.70630374360005,275,0.008357557587370668
Fairfield Ave & Roosevelt Rd,41.86662400000001,-87.69452099999995,275,0.008357557587370668
Addison/Sheffield SE Corral,41.94702810000001,-87.6542520000001,273,0.008296775350371608
Washtenaw Ave & Ogden Ave,41.86193049278257,-87.69345045089722,273,0.008296775350371608
Public Rack - Milwaukee Ave & Diversey Ave,41.93123,-87.7115009999999,271,0.008235993113372548
Public Rack - Drake Ave & Leland Ave,41.965985300000014,-87.716876,270,0.008205601994873019
Milwaukee Ave & Diversey Ave,41.93265999999997,-87.71222,270,0.008205601994873019
Kenosha Ave & Wellington Ave,41.934456999999995,-87.73379500000006,265,0.00805364640237537
North Branch St & Haines St,41.900560000000034,-87.65078999999986,264,0.00802325528387584
Vernon Ave & 75th St,41.75836100000001,-87.61413799999997,262,0.007962473046876781
Kostner Ave & Belmont Ave,41.939190999999994,-87.73711199999994,260,0.007901690809877722
Cottage Grove Ave & 49th St,41.806273,-87.60664300000003,260,0.007901690809877722
Monticello Ave & Diversey Ave,41.93171999999991,-87.71846000000002,260,0.007901690809877722
Princeton Ave & 47th St,41.80931770924002,-87.63344928799998,258,0.007840908572878662
Kilpatrick Ave & Grand Ave,41.91273199999998,-87.74363600000002,257,0.007810517454379133
Melvina Ave & Giddings Ave,41.966480000000026,-87.78202,253,0.007688952980381013
Elston Ave & Carmen Ave,41.97353999999998,-87.74955000000001,250,0.007597779624882425
Public Rack - Clark St & Diversey Pkwy (North 2),41.93333146999998,-87.64542122999974,250,0.007597779624882425
Public Rack - Kedzie Ave & Argyle St,41.97209700000001,-87.70857199999999,249,0.007567388506382895
Public Rack - Milwaukee Ave & Haussen Ct,41.93775200000002,-87.72162299999998,249,0.007567388506382895
South Shore Dr & 74th St,41.76218896037997,-87.55927465000003,249,0.007567388506382895
Rockwell St & Cermak Rd,41.85164400000001,-87.69062100000005,249,0.007567388506382895
Springfield Ave & North Ave,41.91015800000001,-87.723831,248,0.0075369973878833645
Clark/Eddy,41.946599999999826,-87.65610000000012,247,0.007506606269383835
Hyacinth Ave & Milwaukee Ave,41.99281999999999,-87.78377,246,0.0074762151508843055
Austin Blvd & Lake St,41.887943794272104,-87.77427345514297,244,0.007415432913885247
Keeler Ave & Carmen Ave,41.974322999999984,-87.73310000000001,244,0.007415432913885247
Kildare Ave & North Ave,41.90953919999997,-87.73385179999995,244,0.007415432913885247
Conservatory Dr & Lake St,41.885502000000024,-87.71686600000002,241,0.007324259558386657
Lavergne Ave & Lawrence Ave,41.967749999999995,-87.75259000000004,240,0.007293868439887127
Kilbourn Ave & Roscoe St,41.942722,-87.73955700000002,239,0.007263477321387598
Virginia Ave & Catalpa Ave,41.981243876923074,-87.70491012307694,239,0.007263477321387598
Milwaukee Ave & Highland Ave,41.99636000000003,-87.78673999999994,235,0.007141912847389478
Menard Ave & Lawrence Ave,41.96787999999999,-87.77273999999994,234,0.007111521728889949
Halsted St & 51st St,41.80183164049,-87.64521390400003,232,0.00705073949189089
Cottage Grove Ave & 47th St,41.80985499999998,-87.6067549999999,232,0.00705073949189089
Public Rack - Monticello Ave & Belmont Ave,41.939472000000016,-87.71842299999999,232,0.00705073949189089
Stony Island Ave & 71st St,41.76649293729999,-87.58646087750002,231,0.00702034837339136
Jeffery Blvd & 67th St,41.77351755125,-87.5771428255001,229,0.006959566136392301
Kilbourn Ave & Diversey Ave,41.931790000000014,-87.73934000000006,228,0.006929175017892771
Public Rack - Wells St & North Ave,41.910956370000065,-87.63461626000007,225,0.006838001662394183
Lexington St & California Ave,41.87199379999999,-87.69581079999993,222,0.006746828306895593
Mason Ave & Montrose Ave,41.960559999999994,-87.77587999999999,221,0.006716437188396063
Public Rack - Jensen Park,41.96486399999999,-87.72077399999998,221,0.006716437188396063
Sacramento Ave & Lunt Ave,42.0082,-87.70460999999995,219,0.006655654951397004
Hoyne Ave & 34th St,41.8320245,-87.6778387,219,0.006655654951397004
Cicero Ave & Roscoe Ave,41.94242699999997,-87.74731500000001,216,0.006564481595898414
Public Rack - Dearborn St & Kinzie St 1,41.88907808000012,-87.62948506000012,216,0.006564481595898414
Linder Ave & Montrose Ave,41.96081000000001,-87.76488,215,0.006534090477398885
Avers Ave & Foster Ave,41.97541,-87.72452000000004,206,0.006260570410903117
Cottage Grove Ave & 78th St,41.75317399999997,-87.60502600000002,205,0.006230179292403588
Lowell Ave & Armitage Ave,41.91707670000001,-87.73535430000001,204,0.006199788173904058
Sacramento Ave & Pratt Blvd,42.00404000000002,-87.70472999999998,202,0.006139005936904999
Public Rack - Webster Ave & Halsted St,41.92188867999997,-87.64847243000015,200,0.006078223699905939
Princeton Ave & Garfield Blvd,41.794981999999976,-87.63312399999997,200,0.006078223699905939
Kedzie Ave & 57th St,41.789830000000016,-87.70310000000002,198,0.0060174414629068805
LaSalle St & Washington St Corral N,41.882880000000064,-87.63250999999984,197,0.0059870503444073506
Public Rack - California Ave & Cortez St,41.90010500000002,-87.696817,196,0.005956659225907821
Wallace St & Pershing Rd,41.82350774204948,-87.64079111307424,196,0.005956659225907821
Kildare Ave & Division St,41.902393000000004,-87.73359799999997,195,0.005926268107408291
Indiana Ave & 40th St,41.82167997407765,-87.62159949546829,193,0.005865485870409231
Halsted St & 96th St,41.719712183618846,-87.6430195569992,192,0.005835094751909702
Farragut Ave & Central Ave,41.976659999999995,-87.76822999999997,189,0.005743921396411113
Sacramento Blvd & Fulton Ave,41.886528000000006,-87.70167000000001,185,0.005622356922412994
Public Rack - South Shore Dr & 71st St,41.766206,-87.56278900000001,185,0.005622356922412994
Pulaski Rd & Ann Lurie Pl,41.816440000000014,-87.72479999999997,184,0.005591965803913464
Public Rack - Christiana Ave & Belmont Ave,41.939170000000026,-87.71169000000006,184,0.005591965803913464
California Ave & Touhy Ave,42.012036800000004,-87.70043709999999,183,0.0055615746854139345
Western Ave & 43rd St,41.81574,-87.68488999999998,183,0.0055615746854139345
Ping Tom Park (East),41.857988599999956,-87.63194469999999,182,0.0055311835669144055
Public Rack - Justine St & 87th St,41.73601899999998,-87.66243,181,0.005500792448414875
Winthrop Ave & Sheridan Rd,41.998139999999964,-87.65884999999987,180,0.005470401329915346
Millard Ave & 26th St,41.84453112462164,-87.71592199802399,180,0.005470401329915346
Washington Blvd & Peoria St Public Rack,41.88304299999998,-87.64993099999995,179,0.005440010211415816
Archer & Wentworth,41.85468680000006,-87.63085309999994,179,0.005440010211415816
Public Rack - Emerald Ave & 43rd St,41.81643,-87.64475399999998,178,0.005409619092916286
Public Rack - Clybourn Ave & Webster Ave,41.92155278999995,-87.66449674000005,177,0.005379227974416757
Narragansett Ave & Montrose Ave,41.95997799999999,-87.78692800000005,177,0.005379227974416757
SCOOTERS CLASSIC - 2132 W Hubbard ST,41.889967494708344,-87.6801560819149,177,0.005379227974416757
Public Rack - Kingsbury Ave & Eastman St,41.90687904000003,-87.6508806000001,176,0.005348836855917227
Sacramento Blvd & Franklin Blvd,41.89046879243863,-87.70260751247406,176,0.005348836855917227
State St & 54th St,41.796642000000006,-87.62592300000001,175,0.005318445737417697
Washtenaw Ave & Peterson Ave,41.990680729613736,-87.69706759656655,173,0.005257663500418638
Kostner Ave & Bryn Mawr Ave,41.98276499999999,-87.738094,172,0.005227272381919108
Portage Park,41.95606999999999,-87.76471999999998,171,0.005196881263419578
Kilpatrick Ave & Parker Ave,41.930737469696965,-87.74407759090911,169,0.005136099026420518
Whipple St & Irving Park Rd,41.954220000000035,-87.70444000000003,169,0.005136099026420518
Lamon Ave & Belmont Ave,41.93899208,-87.74927725176468,169,0.005136099026420518
California Ave & 16th St,41.85926,-87.69549999999991,168,0.005105707907920989
Richmond St & Lincoln Ave,41.98811739999999,-87.70317539999999,168,0.005105707907920989
California Ave & 26th St,41.8436799145765,-87.69496858119965,168,0.005105707907920989
Lavergne Ave & Fullerton Ave,41.924033999999985,-87.75119099999999,167,0.0050753167894214595
Public Rack - Hyde Park Blvd & 53rd St,41.79946799999999,-87.58420600000001,167,0.0050753167894214595
Lincolnwood Dr & Central St,42.064854000000025,-87.71529700000004,166,0.00504492567092193
Stony Island Ave & 75th St,41.75866967039999,-87.58688287099997,165,0.0050145345524224
Lockwood Ave & Grand Ave,41.917594099999995,-87.7584143,165,0.0050145345524224
Central Ave & Lake St,41.887664,-87.76546899999995,162,0.004923361196923811
Public Rack - Spaulding Ave & North Ave,41.910138,-87.70955300000001,162,0.004923361196923811
Narragansett Ave & Wrightwood Ave,41.92729000000002,-87.78523000000004,160,0.004862578959924751
Kenmore Ave & School St,41.94166000000004,-87.65560000000004,157,0.004771405604426162
Kedzie Ave & 60th St,41.78458,-87.70319,157,0.004771405604426162
Stony Island Ave & 64th St,41.778880999999984,-87.58664700000004,157,0.004771405604426162
Mozart St & Jackson Blvd,41.877500000000026,-87.6974,157,0.004771405604426162
St Louis Ave & Armitage Ave,41.91717,-87.71358,156,0.004741014485926633
Stony Island Ave & 67th St,41.77345849948002,-87.58533973910002,155,0.004710623367427103
Central Ave & Altgeld St,41.9258119,-87.76636849999997,152,0.004619450011928514
Public Rack - Hamlin Ave & Fullerton Ave,41.92431899999999,-87.72144600000003,148,0.004497885537930395
Public Rack - Kedvale Ave & 63rd St W,41.778760999999996,-87.72689199999999,148,0.004497885537930395
MLK Jr Dr & 83rd St,41.74311600000001,-87.6148,145,0.004406712182431806
Public Rack - Wacker Dr & Adams St,41.87941640999998,-87.63719314999994,144,0.004376321063932277
Public Rack - Harold Washington Park,41.801089000000005,-87.58479100000002,143,0.004345929945432747
Central Ave & Parker Ave,41.93017900793651,-87.76612112433864,142,0.004315538826933217
Public Rack - Rockwell & Division,41.902820000000006,-87.69239699999999,142,0.004315538826933217
Addison Red Line,41.94719999999992,-87.6540000000001,142,0.004315538826933217
Grace St & Cicero Ave,41.94973000000002,-87.74695000000001,140,0.004254756589934158
Public Rack - Western Ave & Devon Ave,41.997578999999995,-87.68971300000001,140,0.004254756589934158
Public Rack - Desplaines St & Fulton St,41.88689240000002,-87.64341688000002,138,0.004193974352935098
Public Rack - Wells St & Lake St,41.88566760999997,-87.63375584999997,138,0.004193974352935098
[Archived] Wilton Ave & Diversey Pkwy,41.932418000000006,-87.65270500000007,138,0.004193974352935098
Ashland Ave & McDowell Ave,41.80971900000001,-87.66347700000001,136,0.0041331921159360385
Washtenaw Ave & Polk St,41.87111702352943,-87.69371626470584,136,0.0041331921159360385
Eberhart Ave & 61st St,41.78407107276099,-87.61448353528975,135,0.0041028009974365095
Public Rack - Kimball & Ardmore,41.98702400000001,-87.71397000000002,134,0.0040724098789369795
Public Rack - Wells St & Wacker Dr,41.886632669999976,-87.63405977999994,134,0.0040724098789369795
Long Ave & North Ave,41.90921469999999,-87.7609189,132,0.00401162764193792
Komensky Ave & 47th St,41.807689999999994,-87.72472,132,0.00401162764193792
Kedvale Ave & Peterson Ave,41.99007619999999,-87.73170730000001,131,0.003981236523438391
Public Rack - Pulaski Rd & 44th St,41.8129,-87.7225,130,0.003950845404938861
Public Rack - Southport Ave & Fullteron Ave,41.925096580000016,-87.66323499000005,129,0.003920454286439331
Albany Ave & 26th St,41.84450700000001,-87.701655,128,0.0038900631679398014
Merrimac Park,41.95261000000001,-87.78535000000002,128,0.0038900631679398014
Cottage Grove Ave & 83rd St,41.743441000000004,-87.60483599999998,126,0.003829280930940742
Damen Ave & Pershing Rd,41.823192,-87.676597,126,0.003829280930940742
Central Park Ave & Ohio St,41.89187546842104,-87.71641120789474,126,0.003829280930940742
Public Rack - Clark St & Diversey Pkwy (South),41.93256595999996,-87.64478090000009,126,0.003829280930940742
Kostner Ave & Devon Ave,41.997032000000004,-87.73837,125,0.0037988898124412126
Union Ave & Root St,41.819102,-87.64327799999998,124,0.0037684986939416822
Halsted St & 47th Pl,41.80813391481001,-87.64561655450002,124,0.0037684986939416822
Public Rack - Clark St & Diversey Pkwy (North 1),41.93318982999999,-87.6452992,123,0.0037381075754421528
Long & Irving Park,41.953038,-87.76216319999999,122,0.0037077164569426233
Higgins Ave & Austin Ave,41.973420000000004,-87.77865000000001,121,0.0036773253384430934
Long Ave & Diversey Ave,41.93104,-87.76123999999999,121,0.0036773253384430934
Public Rack - Carpenter St & Madison St,41.88160620000003,-87.65351139999991,121,0.0036773253384430934
Public Rack - Lincoln Ave & Fullteron Ave (Northwest),41.92582740999995,-87.64943466000011,120,0.0036469342199435635
Public Rack - Michigan Ave & Wacker Dr (South),41.88813083000004,-87.6241723700002,119,0.0036165431014440344
Clark/Newport,41.944900000000196,-87.65460000000023,118,0.003586151982944504
Public Rack - Clybourn Ave & Dickens Ave,41.91908084,-87.66107184999996,117,0.0035557608644449746
Public Rack - Leamington & Elston,41.977894,-87.75631500000001,116,0.003525369745945445
Oak Park & Wellington,41.934585999999996,-87.79596130000002,115,0.003494978627445915
Public Rack - Michigan Ave & Delaware Pl,41.899152529999895,-87.62377648999986,115,0.003494978627445915
Public Rack - Wells St & Schiller St,41.907552730000035,-87.63451268999985,114,0.0034645875089463853
Marmora Ave & Irving Park Rd,41.95310719999999,-87.77473259999995,113,0.003434196390446856
Public Rack - Hoyne Ave & Walton St,41.898502,-87.67951999999995,113,0.003434196390446856
Nordica Ave & Medill Ave,41.92227000000002,-87.80202000000001,112,0.003403805271947326
Public Rack - Trader Joe's Clybourn Ave,41.91467859000007,-87.65491579999988,112,0.003403805271947326
Ashland Ave & 50th St,41.803022999999996,-87.66469899999997,111,0.0033734141534477965
Wentworth Ave & 63rd St,41.78007963264,-87.62974630520003,110,0.003343023034948267
Public Rack - Western Ave & 47th Pl,41.808038,-87.68470900000001,110,0.003343023034948267
Public Rack - Sangamon St & Fulton St,41.88692786,-87.65110139999994,110,0.003343023034948267
State St & 79th St,41.75079399999999,-87.62442400000002,110,0.003343023034948267
Central Ave & Chicago Ave,41.894954746666656,-87.76491331999998,109,0.0033126319164487367
Central Park Ave & 24th St,41.8481,-87.71506799999999,108,0.003282240797949207
Western Ave & 28th St,41.84151770807001,-87.6851314409,106,0.003221458560950148
Tripp Ave & 15th St,41.860769999999995,-87.73136,106,0.003221458560950148
Richmond St & 59th St,41.78648999999999,-87.69733000000001,106,0.003221458560950148
California & 16th St,41.859228000000016,-87.69556199999997,105,0.0031910674424506184
Vincennes Ave & 79th St,41.7506,-87.63408999999999,104,0.003160676323951089
Public Rack - Rush St & Ohio St,41.892592230000005,-87.62585969000001,103,0.0031302852054515586
Harlem Ave & Irving Park Rd,41.95326,-87.80713999999998,102,0.003099894086952029
Damen Ave & Coulter St,41.85014923076921,-87.67513923076928,102,0.003099894086952029
Laramie Ave & Bloomingdale Ave,41.91432000000001,-87.75572000000003,102,0.003099894086952029
Oglesby Ave & 100th St,41.713397484422444,-87.56584167480469,101,0.0030695029684524996
Public Rack - Foster Ave & Drake Ave,41.975562999999994,-87.71735200000002,100,0.0030391118499529697
Waveland/Wilton Corral,41.94890310000002,-87.65314099999995,100,0.0030391118499529697
Phillips Ave & 79th St,41.751819999999995,-87.565211,100,0.0030391118499529697
Public Rack - Orleans St & Grand Ave,41.89164251000007,-87.6367967699999,99,0.0030087207314534402
Central Park Ave & Augusta Blvd,41.89894000000002,-87.71648999999995,98,0.0029783296129539103
California Ave & Madison St,41.88098000000001,-87.69598,97,0.002947938494454381
Lavergne Ave & Diversey Ave,41.93128,-87.75141,97,0.002947938494454381
Wood St & 33rd St,41.83427,-87.67059999999996,96,0.002917547375954851
Public Rack - Hollywood Park,41.98929,-87.71182,96,0.002917547375954851
Franklin St & Monroe St Corral,41.88056000000003,-87.63524,96,0.002917547375954851
Public Rack - Nashotah & Northwest Hwy,41.98814099999999,-87.791447,96,0.002917547375954851
Public Rack - Racine Ave & Armitage Ave,41.91814969000003,-87.65830299000002,95,0.002887156257455321
Chicago State University,41.71896342165454,-87.60829567909241,95,0.002887156257455321
Austin Ave & Milwaukee Ave,41.98736,-87.77804999999998,94,0.0028567651389557916
Kedzie Ave & Jackson Blvd,41.877161,-87.706134,94,0.0028567651389557916
Commercial Ave & 83rd St,41.74461499999999,-87.55120800000005,94,0.0028567651389557916
Central Ave & Madison St,41.880121,-87.763238,93,0.0028263740204562617
Glenwood Ave & Devon Ave,41.99791000000004,-87.6654500000003,93,0.0028263740204562617
Laramie Ave & Irving Park Rd,41.95333540000001,-87.75838440000003,93,0.0028263740204562617
Seeley Ave & Garfield Blvd,41.794087,-87.67547800000001,93,0.0028263740204562617
Rainbow Beach,41.757870965225486,-87.5491767527904,93,0.0028263740204562617
Austin Blvd & Madison St,41.88028099999998,-87.77445299999998,93,0.0028263740204562617
Harding Ave & 26th St,41.844218,-87.72334700000002,92,0.002795982901956732
Lynch Ave & Elston Ave,41.98096,-87.76149000000002,92,0.002795982901956732
Public Rack - Keating & Peterson,41.990159,-87.74718299999998,91,0.0027655917834572027
MLK Jr Dr & 56th St,41.793429456580014,-87.6158532619,91,0.0027655917834572027
Hastings St Depot LWS,41.8635164,-87.67974849999999,90,0.002735200664957673
Public Rack - Mango & Higgins,41.971722,-87.77228800000003,90,0.002735200664957673
Public Rack - Rush St & Ontario St,41.89310918999996,-87.62535276000006,89,0.002704809546458143
Exchange Ave & 79th St,41.752115006332644,-87.55200700025297,89,0.002704809546458143
Public Rack - Morgan St & Madison St,41.881789839999946,-87.65178053000001,89,0.002704809546458143
Public Rack - Dearborn St & Superior St,41.895719850000056,-87.62953575000007,89,0.002704809546458143
Pine Ave & Division St,41.901900000000005,-87.76388999999999,89,0.002704809546458143
State St & 45th St,41.81313,-87.62584999999996,88,0.0026744184279586134
Public Rack - Keystone Ave & Irving Park Rd,41.953449000000006,-87.72963500000002,88,0.0026744184279586134
Hastings St Depot Public Rack,41.86351639999999,-87.67974850000002,87,0.0026440273094590835
Kedzie Ave & Harrison St,41.87359967461999,-87.70487074930001,86,0.002613636190959554
Larrabee St & Chicago Ave,41.896769999999954,-87.63860000000012,85,0.0025832450724600246
Public Rack - Halsted St & Fullerton Ave,41.92554512000002,-87.64781046999998,85,0.0025832450724600246
Meade Ave & Fullerton Ave,41.92475099999999,-87.77827199999999,85,0.0025832450724600246
Komensky Ave & 31st St,41.83670468965518,-87.72564058620691,85,0.0025832450724600246
Wabash Ave & 87th St,41.736553018319626,-87.62264415621758,85,0.0025832450724600246
Public Rack - Dearborn St & Kinzie St 2,41.889311599999964,-87.62938823999994,85,0.0025832450724600246
Public Rack - Campbell Ave & Pratt Blvd,42.005069999999996,-87.692643,84,0.0025528539539604947
Public Rack - Prairie Ave & 47th St ,41.809497000000015,-87.618997,84,0.0025528539539604947
Shields Ave & 43rd St,41.81620767856,-87.63481934969998,82,0.0024920717169614353
Vincennes Ave & 95th St,41.72126000000002,-87.65004999999998,81,0.0024616805984619054
Kedzie Ave & 24th St,41.848193,-87.70541200000001,80,0.0024312894799623755
Waveland/Racine,41.94909999999991,-87.65929999999987,80,0.0024312894799623755
Harlem Ave & Bloomingdale Ave,41.91203000000001,-87.80576999999997,78,0.0023705072429633166
State St & 95th St,41.721849900000024,-87.62285439999995,77,0.0023401161244637867
Public Rack - Orleans St & Ontario St,41.89306681,-87.63873783000003,77,0.0023401161244637867
Grace St & Central Ave,41.9495327,-87.7672648,77,0.0023401161244637867
Public Rack - Ashland Orange Line CTA,41.83922899,-87.66564109999997,77,0.0023401161244637867
Kedzie Ave & 54th Pl,41.79391633023256,-87.70345877674417,76,0.002309725005964257
Fairfield Ave & 44th St,41.813617,-87.6932272,76,0.002309725005964257
Big Marsh Park,41.6858770556233,-87.57382392883301,76,0.002309725005964257
California Ave & 71st St,41.76474800000001,-87.693121,75,0.0022793338874647273
Kedzie Ave & Archer Ave,41.81447000000001,-87.70410999999996,75,0.0022793338874647273
Albany Ave & 16th St,41.85934289308177,-87.70301999999998,74,0.0022489427689651974
Central & Elston,41.9855,-87.76820000000001,74,0.0022489427689651974
Vernon Ave & 79th St,41.75094,-87.61378999999998,74,0.0022489427689651974
Yates Blvd & 75th St,41.758768,-87.56644,74,0.0022489427689651974
Ewing Ave & 106th St,41.70266,-87.53564000000004,74,0.0022489427689651974
Halsted St & 63rd St,41.779381142279995,-87.64462081450002,73,0.002218551650465668
California Ave & 41st St,41.81867000000002,-87.69441000000005,73,0.002218551650465668
Laramie Ave & Madison St,41.88020699999999,-87.75533700000003,73,0.002218551650465668
