end_station_name,end_lat,end_lng,stops,percent_of_stops
Pulaski Rd & Eddy St,41.94626400000004,-87.73102300000008,293,0.016350245700108592
California Ave & Granville Ave,41.99418030000005,-87.69955959999989,291,0.016238639927411605
Springfield Ave & North Ave,41.91015800000002,-87.723831,291,0.016238639927411605
Laramie Ave & Irving Park Rd,41.9533354,-87.75838440000003,289,0.016127034154714618
Lincoln Ave & Balmoral Ave,41.97946099999995,-87.69301300000002,289,0.016127034154714618
Lowell Ave & Armitage Ave,41.91707670000004,-87.73535429999998,287,0.01601542838201763
Kedzie Ave & Lake St,41.884603285009995,-87.70630374360002,285,0.015903822609320648
Halsted St & North Branch St,41.89952773053042,-87.64880871280033,284,0.01584801972297215
Dodge Ave & Main St,42.03463185161586,-87.69918769598006,281,0.01568061106392667
Jeffery Blvd & 67th St,41.773517551249995,-87.5771428255001,278,0.01551320240488119
Parnell Ave & 31st St,41.83791099999998,-87.64027899999998,276,0.015401596632184204
2112 W Peterson Ave,41.99117800000007,-87.68359299999993,275,0.01534579374583571
Oakley Ave & Touhy Ave,42.012342000000004,-87.68824299999993,274,0.015289990859487216
Washtenaw Ave & Polk St,41.87111702352943,-87.69371626470584,272,0.015178385086790229
Clark St & Touhy Ave,42.01256011541,-87.67436711519993,269,0.015010976427744748
Wood St & 35th St,41.830104654160046,-87.67029830889996,268,0.014955173541396255
Rockwell St & Cermak Rd,41.85164400000001,-87.69062100000002,263,0.014676159109653787
Public Rack - Racine Ave & Nelson St,41.93725999999997,-87.65898100000001,262,0.014620356223305294
N Paulina St & Lincoln Ave,41.94383800000002,-87.67146900000016,261,0.014564553336956802
South Shore Dr & 74th St,41.76218896038001,-87.55927464999995,261,0.014564553336956802
Western Ave & Gunnison St,41.96965988429754,-87.68952868842973,261,0.014564553336956802
DuSable Museum,41.79156801057999,-87.60785217740003,260,0.014508750450608308
Hoyne Ave & 47th St,41.80822700000001,-87.67717999999998,260,0.014508750450608308
Perry Ave & 69th St,41.769293089950004,-87.6281959291,258,0.01439714467791132
Narragansett Ave & Wrightwood Ave,41.92729000000002,-87.78523000000004,257,0.014341341791562826
Leavitt St/North Ave,41.9100770000002,-87.68230599999985,256,0.014285538905214334
Kilbourn Ave & Milwaukee Ave,41.94841366287965,-87.74002792418588,256,0.014285538905214334
Ogden Ave & Roosevelt Rd,41.866501483160086,-87.6846970700001,256,0.014285538905214334
Eberhart Ave & 61st St,41.784071072760995,-87.61448353528975,255,0.014229736018865841
Washtenaw Ave & Ogden Ave,41.86193049278257,-87.69345045089722,254,0.014173933132517346
Sawyer Ave & Fullerton Ave,41.924479999999924,-87.70919999999994,252,0.014062327359820359
Midway Orange Line,41.786919999999995,-87.73891999999991,251,0.014006524473471867
Kimball Ave & Wrightwood Ave,41.92836999999994,-87.71243999999983,251,0.014006524473471867
Addison/Sheffield SE Corral,41.94702809999996,-87.65425200000003,251,0.014006524473471867
Clark/Eddy,41.94659999999982,-87.65610000000012,249,0.013894918700774878
Wells St & Randolph St Corral,41.88438000000005,-87.63395999999993,249,0.013894918700774878
Winthrop Ave & Bryn Mawr Ave,41.98383999999998,-87.65806,248,0.013839115814426385
Wallace St & 28th St,41.843511000000014,-87.64189999999994,247,0.013783312928077891
Public Rack - Rush St & Oak St,41.90069175999997,-87.62768427999985,243,0.013560101382683917
Maplewood Ave & Peterson Ave,41.99023602867003,-87.69336964020009,243,0.013560101382683917
California Ave & 41st St,41.81867000000002,-87.69441000000005,243,0.013560101382683917
Normal Ave & Archer Ave,41.849527,-87.64059100000001,240,0.013392692723638439
Dodge Ave & Mulford St,42.023463,-87.69959500000002,239,0.013336889837289943
State St & 29th St,41.841710073703034,-87.62691273059038,238,0.01328108695094145
Public Rack - Michigan Ave & Delaware Pl,41.899152529999895,-87.62377648999986,238,0.01328108695094145
Bosworth Ave & Howard St,42.01953700000002,-87.66956300000001,237,0.013225284064592956
Laramie Ave & Addison St,41.94568419999998,-87.7569344,237,0.013225284064592956
North Boundary Park,42.01303000000003,-87.70891000000005,233,0.013002072519198982
Indiana Ave & 40th St,41.82167997407765,-87.62159949546823,232,0.012946269632850489
Lincoln Ave & Peterson Ave,41.990267000000024,-87.70856999999995,232,0.012946269632850489
Public Rack - Clybourn Ave & Webster Ave,41.92155278999996,-87.66449674000005,230,0.012834663860153504
Whipple/Irving Park,41.954189000000035,-87.70444800000004,230,0.012834663860153504
State St & 95th St,41.72184990000002,-87.62285440000004,228,0.012723058087456515
Public Rack - Christiana Ave & Belmont Ave,41.939170000000026,-87.71169000000006,228,0.012723058087456515
Drake Ave & Armitage Ave,41.917489999999944,-87.71523999999981,226,0.01261145231475953
N Shore Channel Trail & Argyle St,41.972196383961105,-87.70278100607543,223,0.012444043655714047
Central Park Ave & 24th St,41.8481,-87.71506799999999,222,0.012388240769365554
Kildare Ave & Montrose Ave,41.961080000000024,-87.73569000000006,221,0.012332437883017062
Fairfield Ave & Pratt Blvd,42.00444819999999,-87.69859730000003,221,0.012332437883017062
Wabansia & Milwaukee,41.91375400000004,-87.68266579999936,216,0.012053423451274595
Shabbona Park,41.94480000000001,-87.79932000000004,214,0.011941817678577608
Damen Ave/Coulter St,41.84920000000005,-87.67564000000007,214,0.011941817678577608
Western Blvd & 48th Pl,41.80566100000001,-87.68339199999996,212,0.011830211905880619
Lock St & 31st St,41.83796199988173,-87.65904890294753,212,0.011830211905880619
Ashland Ave & Pershing Rd,41.82346499999996,-87.66557700000006,211,0.011774409019532127
Kilbourn Ave & Roscoe St,41.94272199999999,-87.739557,210,0.011718606133183632
Public Rack - Dearborn St & Kinzie St 1,41.88907808000012,-87.6294850600001,209,0.01166280324683514
Princeton Ave & 47th St,41.80931770924003,-87.633449288,207,0.011551197474138152
Dan Ryan Woods & 83rd St,41.742805000000004,-87.68017700000001,207,0.011551197474138152
Fairfield Ave & 44th St,41.813617000000015,-87.69322719999995,205,0.011439591701441165
Public Rack - Wells St & North Ave,41.91095637000005,-87.63461626000007,205,0.011439591701441165
Kilbourn Ave & Diversey Ave,41.931790000000014,-87.73934000000006,201,0.011216380156047192
Wood St & Walnut St,41.88534428143118,-87.67168731317524,200,0.011160577269698697
Grace St & Cicero Ave,41.94973,-87.74695000000003,200,0.011160577269698697
California Ave & Touhy Ave,42.01203680000001,-87.70043709999999,199,0.011104774383350205
Pine Grove Ave & Belmont Ave,41.94002,-87.64166000000007,198,0.011048971497001712
Lockwood Ave & Wrightwood Ave,41.927765999999984,-87.75854399999999,197,0.010993168610653217
Cottage Grove Ave & 67th St,41.773720952050034,-87.60563485999991,197,0.010993168610653217
Karlov Ave & Lawrence Ave,41.967947000000024,-87.73040899999991,197,0.010993168610653217
Milwaukee Ave & Diversey Ave,41.93265999999997,-87.71221999999999,192,0.010714154178910749
Kilbourn Ave & Belden Ave,41.922368999999954,-87.73902400000007,189,0.01054674551986527
Walden Pkwy & 100th St,41.712164103598035,-87.66773343086243,189,0.01054674551986527
Public Rack - Wells St & Scott St,41.90478242999985,-87.63458456000032,188,0.010490942633516777
Long Ave & Belmont Ave,41.93832999999999,-87.76166000000008,186,0.01037933686081979
Paulina St & Lincoln Ave Public Rack,41.943837999999914,-87.67146900000037,186,0.01037933686081979
Western Ave & Lake St,41.8847821818182,-87.68656722727265,185,0.010323533974471295
Kilbourn Ave & Irving Park Rd,41.95373300000002,-87.74056899999987,184,0.010267731088122803
Kostner Ave & Belmont Ave,41.93919099999999,-87.73711199999993,182,0.010156125315425814
Public Rack - Michigan Ave & Wacker Dr (South),41.88813083000004,-87.6241723700002,181,0.010100322429077322
Damen Ave & Pershing Rd,41.823192,-87.67659699999999,180,0.010044519542728827
Milwaukee Ave & Wolfram St,41.93301000000003,-87.71428000000006,180,0.010044519542728827
Public Rack - Rush St & Ohio St,41.892592230000005,-87.62585969000003,178,0.009932913770031842
Western Ave & Ardmore Ave,41.986714513800386,-87.6898113715499,177,0.009877110883683347
Melvina Ave & Giddings Ave,41.966480000000026,-87.78202000000002,177,0.009877110883683347
Public Rack - Michigan Ave & Wacker Dr (North),41.88935705999997,-87.62397970999997,177,0.009877110883683347
Pulaski Rd & Congress Pkwy,41.874410210038164,-87.72609159350395,176,0.009821307997334855
Keeler Ave & Carmen Ave,41.974322999999984,-87.73310000000005,175,0.00976550511098636
Ashland Ave & McDowell Ave,41.80971900000002,-87.66347700000001,173,0.009653899338289374
Kostner Ave & Bryn Mawr Ave,41.982765,-87.73809399999999,173,0.009653899338289374
Union Ave & Root St,41.819101999999994,-87.64327799999997,172,0.00959809645194088
Milwaukee Ave & Highland Ave,41.996360000000024,-87.78673999999997,166,0.00926327913384992
Princeton Ave & Garfield Blvd,41.79498199999998,-87.63312399999997,166,0.00926327913384992
Pine Ave & Division St,41.9019,-87.76388999999999,165,0.009207476247501425
LaSalle St & Jackson Blvd Corral,41.87816000000007,-87.63204000000016,164,0.009151673361152933
Kostner Ave & Devon Ave,41.997032000000004,-87.73837,162,0.009040067588455944
Clark/Newport,41.944900000000196,-87.65460000000023,162,0.009040067588455944
Austin Blvd & Madison St,41.88028099999999,-87.77445300000001,161,0.008984264702107453
Edgebrook Metra,41.997509999999984,-87.76539,161,0.008984264702107453
Franklin St & Randolph St,41.88439000000004,-87.63516999999989,160,0.008928461815758957
Winthrop Ave & Sheridan Rd,41.998139999999964,-87.65884999999987,160,0.008928461815758957
Narragansett Ave & North Ave,41.90949999999999,-87.78491,159,0.008872658929410466
Austin Blvd & Lake St,41.887943794272104,-87.77427345514297,158,0.008816856043061972
Addison Red Line,41.94719999999992,-87.6540000000001,158,0.008816856043061972
Wood St & 33rd St,41.83427,-87.67059999999996,158,0.008816856043061972
Stony Island Ave & 67th St,41.77345849948003,-87.58533973910004,156,0.008705250270364985
N Damen Ave & W Chicago Ave,41.89580900000002,-87.67851899999992,156,0.008705250270364985
Pershing Rd & Sacramento Ave,41.822377268101185,-87.69975413003769,156,0.008705250270364985
Rockwell St & 57th St,41.790310000000005,-87.68888000000001,155,0.00864944738401649
Ping Tom Park (East),41.85798859999999,-87.63194470000002,155,0.00864944738401649
Wolcott Ave & Fargo Ave,42.01697700000005,-87.67772499999991,154,0.008593644497667998
Cumberland Ave & Catherine Ave,41.97731999999999,-87.83674,154,0.008593644497667998
California Ave & 23rd Pl,41.84910969176002,-87.69513980680001,154,0.008593644497667998
Lavergne Ave & Diversey Ave,41.93128000000001,-87.75141,153,0.008537841611319505
Kildare Ave & North Ave,41.90953919999998,-87.73385179999995,152,0.00848203872497101
Marmora Ave & Irving Park Rd,41.95310719999999,-87.77473259999995,151,0.008426235838622518
Albany Ave & Douglas Blvd,41.86303143808751,-87.7031740544993,151,0.008426235838622518
Halsted St & 51st St,41.801831640490015,-87.64521390400007,150,0.008370432952274024
Waveland/Wilton Corral,41.94890310000001,-87.65314099999995,150,0.008370432952274024
Mason Ave & Grand Ave,41.92043470000001,-87.77439009999999,149,0.00831463006592553
Jeffery Blvd & 71st St,41.76663823695,-87.57645011410006,149,0.00831463006592553
Richmond St & Lincoln Ave,41.98811739999999,-87.70317539999999,148,0.008258827179577037
Public Rack - Milwaukee Ave & Haussen Ct,41.937752,-87.721623,148,0.008258827179577037
Leclaire Ave & Belmont Ave,41.939040999999996,-87.754197,145,0.008091418520531557
Public Rack - Monticello Ave & Belmont Ave,41.939472000000016,-87.71842299999996,145,0.008091418520531557
St Louis Ave & Foster Ave,41.975983700000036,-87.71598439999987,143,0.00797981274783457
W Washington Blvd & N Peoria St,41.883042999999965,-87.64993099999994,143,0.00797981274783457
Lawndale Ave & 30th St,41.83891240000001,-87.71689549999998,143,0.00797981274783457
Public Rack - Kingsbury Ave & Blackhawk St,41.90822033000007,-87.65166628999992,142,0.007924009861486074
Halsted St & 47th Pl,41.80813391481,-87.64561655450001,142,0.007924009861486074
Ashland Ave & 50th St,41.803022999999996,-87.664699,142,0.007924009861486074
California Ave & Winona St,41.97471121900827,-87.69785512396699,141,0.007868206975137583
LaSalle St & Calhoun Pl Corral,41.88288000000008,-87.63250999999991,139,0.007756601202440595
Monticello Ave & Chicago Ave,41.89580999999999,-87.71763000000003,139,0.007756601202440595
Kedzie Ave & 54th Pl,41.79391633023256,-87.70345877674418,139,0.007756601202440595
Kenneth Ave & Lawrence Ave,41.96791646984131,-87.73998234761909,139,0.007756601202440595
MLK Jr Dr & 56th St,41.793429456580014,-87.6158532619,138,0.007700798316092102
Kenosha Ave & Wellington Ave,41.934456999999995,-87.73379500000006,136,0.007589192543395114
Stony Island Ave & 64th St,41.77888099999999,-87.58664700000004,136,0.007589192543395114
Burnham Greenway & 112th St,41.691773851168335,-87.53043115139008,136,0.007589192543395114
Mozart St & Jackson Blvd,41.87750000000002,-87.69739999999999,135,0.007533389657046622
Lawler Ave & 50th St,41.80216999999999,-87.74893999999999,135,0.007533389657046622
Stony Island Ave & 71st St,41.76649293729999,-87.58646087750002,134,0.007477586770698127
Avers Ave & Foster Ave,41.97541,-87.72452,133,0.007421783884349635
Central Ave & Altgeld St,41.92581190000001,-87.76636849999996,132,0.00736598099800114
Menard Ave & Lawrence Ave,41.967879999999994,-87.77273999999994,131,0.007310178111652647
Grace St & Central Ave,41.9495327,-87.76726479999996,130,0.007254375225304154
Riley O'Neil Memorial Station at City Hall,41.88323510000008,-87.63211170000035,130,0.007254375225304154
St Louis Ave & Armitage Ave,41.917170000000006,-87.71357999999996,130,0.007254375225304154
Cicero Ave & Wrightwood Ave,41.92790569999996,-87.74672949999997,130,0.007254375225304154
Rockwell/Irving Park Hub,41.95421200000003,-87.69316999999992,129,0.00719857233895566
Harlem Ave & Irving Park Rd,41.95326,-87.80713999999996,129,0.00719857233895566
Tripp Ave & 65th St,41.77491000000001,-87.72883,129,0.00719857233895566
Milwaukee Ave & Agatite Ave,41.96149999999995,-87.75489000000006,129,0.00719857233895566
MLK Jr Dr & 63rd St,41.78008063659,-87.6159428567,128,0.007142769452607167
Sacramento Ave & Pratt Blvd,42.00404,-87.70473000000003,128,0.007142769452607167
Sayre Ave & Diversey Ave,41.93097999999999,-87.80105999999999,128,0.007142769452607167
Fairfield Ave & Roosevelt Rd,41.86662400000001,-87.69452099999998,127,0.007086966566258673
Public Rack - Webster Ave & Halsted St,41.92188867999997,-87.64847243000015,127,0.007086966566258673
Cicero Ave & Roscoe Ave,41.942426999999974,-87.74731500000001,126,0.007031163679910179
Lavergne Ave & Fullerton Ave,41.924033999999985,-87.75119100000002,126,0.007031163679910179
Sacramento Blvd & Franklin Blvd,41.890468792438625,-87.70260751247406,125,0.006975360793561687
Archer (Damen) Ave & 37th St,41.826712000000015,-87.683144,125,0.006975360793561687
Virginia Ave & Catalpa Ave,41.98124387692308,-87.70491012307693,125,0.006975360793561687
Steelworkers Park,41.73792999999999,-87.53090999999998,123,0.0068637550208647
Public Rack - Karlov Ave & Milwaukee Ave,41.94270200000002,-87.73001100000005,123,0.0068637550208647
Monticello Ave & Diversey Ave,41.93171999999991,-87.71846000000004,123,0.0068637550208647
Higgins Ave & Austin Ave,41.973420000000004,-87.77865000000003,123,0.0068637550208647
Marshfield Ave & 44th St,41.81387858638744,-87.66642879581154,123,0.0068637550208647
Public Rack - Lincoln Ave & Fullteron Ave (Northwest),41.92582740999994,-87.64943466000013,123,0.0068637550208647
Hale Ave & 107th St,41.69920616812767,-87.66891896724701,122,0.006807952134516205
Central Park Ave & Ardmore Ave,41.986608100000005,-87.71876739999996,122,0.006807952134516205
Narragansett Ave & McLean Ave,41.91590000000001,-87.78511,121,0.006752149248167712
Lawler Ave & North Ave,41.9091754,-87.75225450000002,121,0.006752149248167712
Kedzie Ave & 60th St,41.78458,-87.70319000000002,121,0.006752149248167712
Dearborn St & Adams St Corral,41.87939000000004,-87.62988000000009,120,0.006696346361819219
Long Ave & Diversey Ave,41.931039999999996,-87.76123999999999,120,0.006696346361819219
Prospect Sq & 91st St,41.728233800000005,-87.66752390000003,119,0.006640543475470725
Morgan St & Pershing Rd,41.82361300000001,-87.650931,118,0.006584740589122232
Stewart Ave & 123rd St,41.67060000000001,-87.63244,118,0.006584740589122232
Exchange Ave & 79th St,41.752115006332644,-87.55200700025293,118,0.006584740589122232
Calumet Park,41.71370983035614,-87.53084421157837,118,0.006584740589122232
Lockwood Ave & Grand Ave,41.91759410000001,-87.75841429999997,118,0.006584740589122232
Damen Ave & 81st St,41.74653399999999,-87.673055,117,0.006528937702773738
Public Rack - Kedzie Ave & Argyle St,41.972097,-87.70857199999996,117,0.006528937702773738
Linder Ave & Montrose Ave,41.960810000000016,-87.76488000000002,117,0.006528937702773738
Elston Ave & Carmen Ave,41.973539999999986,-87.74955000000001,116,0.006473134816425244
Pulaski Rd & Lake St,41.885408999999996,-87.72649099999997,114,0.0063615290437282574
Lexington St & California Ave,41.871993799999984,-87.69581079999993,114,0.0063615290437282574
Wentworth Ave & 63rd St,41.78007963264001,-87.62974630520003,113,0.006305726157379765
Carpenter St & Lake St Public Rack,41.885586000000025,-87.65318929999992,113,0.006305726157379765
Cottage Grove Ave & 47th St,41.80985499999998,-87.60675499999992,112,0.0062499232710312705
Harding Ave & Division St,41.902345299999986,-87.7250744,112,0.0062499232710312705
Merrimac Park,41.95261000000001,-87.78535000000002,112,0.0062499232710312705
Kedzie Ave & 24th St,41.84819299999999,-87.705412,111,0.006194120384682777
Meade Ave & Fullerton Ave,41.92475099999999,-87.778272,111,0.006194120384682777
Lynch Ave & Elston Ave,41.98096,-87.76148999999998,110,0.006138317498334284
Campbell Ave & 51st St,41.80093999999999,-87.68676000000004,110,0.006138317498334284
Vincennes Ave & 104th St,41.70492556499765,-87.65686810958869,110,0.006138317498334284
Public Rack - Rush St & Ontario St,41.89310918999997,-87.62535276000006,110,0.006138317498334284
Sacramento Ave & Lunt Ave,42.008199999999995,-87.70460999999993,109,0.00608251461198579
NAVY PIER,41.892278,-87.61204299999987,109,0.00608251461198579
Farragut Ave & Central Ave,41.976659999999995,-87.76822999999999,108,0.006026711725637297
Public Rack - Dearborn St & Kinzie St 2,41.889311599999964,-87.62938823999993,108,0.006026711725637297
St Louis Ave & Norman Bobbins Pl,41.794390000000014,-87.71131999999999,107,0.005970908839288804
Kedzie Ave & Archer Ave,41.81447000000001,-87.70410999999996,107,0.005970908839288804
Homan Ave & 26th St,41.84424999999999,-87.70983000000001,107,0.005970908839288804
Mason Ave & Montrose Ave,41.96056000000001,-87.77588,106,0.0059151059529403095
Commercial Ave & 130th St,41.659150427597744,-87.55076229572296,105,0.005859303066591816
Austin Ave & Milwaukee Ave,41.98736000000001,-87.77805,105,0.005859303066591816
Hoyne Ave & 34th St,41.8320245,-87.67783869999997,105,0.005859303066591816
LaSalle St & Adams St Corral,41.87937993353255,-87.63207982317411,104,0.005803500180243323
Public Rack - Halsted St & Fullerton Ave,41.92554512000002,-87.64781046999998,104,0.005803500180243323
Public Rack - California Ave & Cortez St,41.90010500000002,-87.696817,103,0.00574769729389483
Halsted St & 69th St,41.76906172032001,-87.64461357789997,103,0.00574769729389483
Chicago State University,41.71896342165455,-87.60829567909241,103,0.00574769729389483
Shields Ave & 43rd St,41.81620767856,-87.63481934969997,101,0.005636091521197842
Central & Elston,41.985499999999995,-87.76820000000001,100,0.0055802886348493485
Columbus Ave & 79th St,41.749119,-87.704263,100,0.0055802886348493485
Wabash Ave & 59th St,41.7866436476446,-87.62395236627697,99,0.005524485748500856
Albany Ave & 26th St,41.84450700000001,-87.70165499999997,99,0.005524485748500856
Kostner Ave & 63rd St,41.77874999999998,-87.73246000000002,99,0.005524485748500856
Millard Ave & 26th St,41.84453112462164,-87.71592199802399,99,0.005524485748500856
Stony Island Ave & 75th St,41.758669670399996,-87.58688287099999,98,0.005468682862152362
Public Rack - Rockwell & Division,41.902820000000006,-87.69239699999999,98,0.005468682862152362
Major Ave & Addison St,41.945881688311694,-87.7705151298701,95,0.005301274203106881
Kilpatrick Ave & Parker Ave,41.930737469696965,-87.74407759090911,95,0.005301274203106881
Rainbow Beach,41.757870965225486,-87.54917675279044,95,0.005301274203106881
Public Rack - Clark St & Diversey Pkwy (South),41.93256595999996,-87.64478090000009,95,0.005301274203106881
Ave L & 114th,41.68803,-87.53640999999999,94,0.005245471316758388
Francisco Ave & 47th St,41.80848999999999,-87.69673000000004,93,0.005189668430409895
Francisco Ave & 85th St,41.738902,-87.695518,93,0.005189668430409895
Laramie Ave & Kinzie St,41.88783200000002,-87.75552699999999,93,0.005189668430409895
Waveland/Racine,41.94909999999991,-87.65929999999987,92,0.0051338655440614014
Public Rack - Hyde Park Blvd & 53rd St,41.799468000000005,-87.584206,91,0.005078062657712907
Public Rack - St Clair St & Superior St,41.89570279000001,-87.62331576999999,91,0.005078062657712907
Central Ave & Wellington Ave,41.9349097,-87.7667718,91,0.005078062657712907
LaSalle St & Washington St Corral,41.88288000000004,-87.63250999999985,90,0.005022259771364414
Glenwood Ave & Devon Ave,41.99791000000004,-87.6654500000003,90,0.005022259771364414
Hyacinth Ave & Milwaukee Ave,41.99281999999999,-87.78377000000002,90,0.005022259771364414
Public Rack - Hyde Park Blvd & 55th St,41.79500000000001,-87.58411299999996,89,0.004966456885015921
Clyde Ave & 87th St,41.73715146431055,-87.57274031639099,89,0.004966456885015921
Western Ave & 28th St,41.84151770807001,-87.68513144090002,88,0.0049106539986674275
Hamlin Ave & Grand Ave,41.904032756581394,-87.72156207070542,87,0.004854851112318934
Wallace St & Pershing Rd,41.82350774204948,-87.64079111307423,87,0.004854851112318934
Cottage Grove Ave & 49th St,41.806273,-87.60664300000003,86,0.00479904822597044
Kedzie Ave & Jackson Blvd,41.87716099999998,-87.706134,86,0.00479904822597044
Burnham Greenway & 105th St,41.70457508720709,-87.52823173999786,86,0.00479904822597044
Lamon Ave & Belmont Ave,41.93899208,-87.74927725176467,86,0.00479904822597044
California Ave & 36th St,41.828098,-87.69468400000004,86,0.00479904822597044
Lawndale Ave & 111th St,41.69131919221066,-87.71288573741913,85,0.004743245339621946
Central Park Blvd & 5th Ave,41.875679,-87.71547000000002,85,0.004743245339621946
Public Rack - Clark St & Diversey Pkwy (North 2),41.93333146999998,-87.64542122999974,85,0.004743245339621946
Kilpatrick Ave & Grand Ave,41.912732,-87.74363600000002,85,0.004743245339621946
Albany Ave & 16th St,41.85934289308175,-87.70301999999998,85,0.004743245339621946
Central Park Ave & Washington Blvd,41.8827476,-87.71539940000001,84,0.0046874424532734535
Laramie Ave & Bloomingdale Ave,41.91432,-87.75572000000001,84,0.0046874424532734535
Addison/Racine,41.947299999999935,-87.65920000000004,84,0.0046874424532734535
Damen Ave & Chicago Ave Public Rack,41.89580900000001,-87.67851899999995,83,0.00463163956692496
Public Rack - Kingsbury Ave & Eastman St,41.90687904000003,-87.6508806000001,83,0.00463163956692496
La Villita Park,41.83925,-87.70202,83,0.00463163956692496
State St & Pershing Rd,41.82301523798,-87.62656801850001,82,0.0045758366805764665
Mango Ave & North Ave,41.90958,-87.7691175,82,0.0045758366805764665
North Branch St & Haines St,41.900560000000034,-87.65078999999986,82,0.0045758366805764665
Public Rack - Wells St & Schiller St,41.90755273000004,-87.63451268999985,82,0.0045758366805764665
California & 16th St,41.859228000000016,-87.69556199999994,81,0.004520033794227972
Public Rack - Kimbark Ave & 67th St,41.77404500000001,-87.594322,80,0.004464230907879479
Kedzie Ave & 52nd St,41.79905999999999,-87.70342000000001,80,0.004464230907879479
Lavergne Ave & Lawrence Ave,41.96775,-87.75259000000004,80,0.004464230907879479
Western Ave & 111th St,41.691211034981045,-87.68129736185074,79,0.004408428021530986
Public Rack - Clark St & Diversey Pkwy (North 1),41.93318982999999,-87.64529920000001,78,0.0043526251351824925
Public Rack - Southport Ave & Fullteron Ave,41.92509658000001,-87.66323499000005,78,0.0043526251351824925
Harlem Ave & Bloomingdale Ave,41.91203,-87.80576999999997,78,0.0043526251351824925
Public Rack - Dearborn St & Superior St,41.895719850000056,-87.62953575000007,77,0.004296822248833999
Meade Ave & Addison St,41.94595000000001,-87.77888,77,0.004296822248833999
Public Rack - Sangamon St & Fulton St,41.88692786,-87.65110139999997,77,0.004296822248833999
Leamington Ave & Hirsch St,41.9058405,-87.75486019999998,77,0.004296822248833999
Whipple St & Irving Park Rd,41.95422000000003,-87.70444000000005,77,0.004296822248833999
Central Ave & Lake St,41.887664,-87.76546899999995,74,0.0041294135897885186
Central Park Ave & Douglas Blvd,41.86235,-87.71587,73,0.004073610703440025
Rockwell St & 47th St,41.80853000000001,-87.68942,73,0.004073610703440025
California Ave & Marquette Rd,41.771611,-87.69333099999999,73,0.004073610703440025
Austin Blvd & Chicago Ave,41.89488699999998,-87.774704,73,0.004073610703440025
Knox Ave & Marquette Ave,41.77114000000001,-87.73774000000002,73,0.004073610703440025
Public Rack - Woodlawn Ave & 63rd St N,41.78062099999996,-87.59603299999995,72,0.0040178078170915316
Public Rack - Hamlin Ave & Fullerton Ave,41.92431899999999,-87.72144599999999,72,0.0040178078170915316
Keeler Ave & Roosevelt Rd,41.8664014,-87.73001496999998,72,0.0040178078170915316
Kilbourn Ave & 49th St,41.803850000000004,-87.73566,72,0.0040178078170915316
California Ave & Madison St,41.880979999999994,-87.69597999999998,72,0.0040178078170915316
Ellis Ave & 83rd St,41.744122999999995,-87.599034,72,0.0040178078170915316
Orange Ave & Addison St,41.94484999999998,-87.82423,71,0.003962004930743037
Western Ave & 104th St,41.70458710218909,-87.68120348453522,71,0.003962004930743037
Damen Ave & 51st St,41.800908,-87.67468399999997,71,0.003962004930743037
Wabash Ave & 87th St,41.73655301831961,-87.62264415621758,71,0.003962004930743037
Cottage Grove Ave & 83rd St,41.743441000000004,-87.60483600000002,71,0.003962004930743037
Artesian Ave & 55th St,41.79402000000001,-87.68577000000003,70,0.0039062020443945446
Richmond St & 59th St,41.786489999999986,-87.69732999999998,70,0.0039062020443945446
Spaulding Ave & 16th St,41.85907319999999,-87.7078929,70,0.0039062020443945446
Narragansett Ave & Montrose Ave,41.95997800000001,-87.78692800000002,70,0.0039062020443945446
Kedzie Ave & 38th Pl,41.82351089999999,-87.70410170000001,70,0.0039062020443945446
Western Ave & 43rd St,41.81574,-87.68489000000002,69,0.003850399158046051
Phillips Ave & 79th St,41.751819999999995,-87.565211,69,0.003850399158046051
Halsted St & 73rd St,41.761605438043944,-87.64416097666071,68,0.003794596271697557
Panama Ave & Grace St,41.94766,-87.82925,68,0.003794596271697557
Harding Ave & Chicago Ave,41.895312999999994,-87.72473799999997,68,0.003794596271697557
Public Rack - Southport Ave & Webster Ave,41.921559610000024,-87.66337145999994,68,0.003794596271697557
Sacramento Blvd & Fulton St,41.88653,-87.70164999999999,68,0.003794596271697557
Houston Ave & 92nd St,41.728204215357984,-87.54970014095306,68,0.003794596271697557
Harding Ave & 26th St,41.844218,-87.72334700000002,68,0.003794596271697557
Public Rack - Keystone Ave & Irving Park Rd,41.95344899999999,-87.72963499999999,67,0.0037387933853490637
Damen Ave & Coulter St,41.85014923076921,-87.67513923076928,67,0.0037387933853490637
Kedzie Ave & Roosevelt Rd,41.86649278172,-87.70649617569998,67,0.0037387933853490637
Jeffery Blvd & 76th St,41.75712006802,-87.5758393587,66,0.00368299049900057
Vincennes Ave & 107th St,41.69922,-87.65868999999999,66,0.00368299049900057
Public Rack - Springfield Ave & Lawrence Ave,41.9683986,-87.7256873,65,0.003627187612652077
Menard Ave & Milwaukee Ave,41.98139,-87.77331000000001,65,0.003627187612652077
Ewing Ave & 106th St,41.70266,-87.53564000000004,65,0.003627187612652077
Long Ave & Irving Park Rd,41.95300999999998,-87.76213999999999,64,0.0035713847263035836
Lavergne Ave & Division St,41.90210770000001,-87.7508698,64,0.0035713847263035836
Central Park Ave & Ohio St,41.89187546842104,-87.71641120789475,64,0.0035713847263035836
Mulligan Ave & Archer Ave,41.79296,-87.78052000000002,64,0.0035713847263035836
