start_station_name,station_rides,total_stations,station_percent
Milwaukee Ave & Wabansia Ave,17,84559,0.020104305869274707
Clark St & Jarvis Ave,17,84559,0.020104305869274707
Broadway & Cuyler Ave,17,84559,0.020104305869274707
Canal St & Harrison St,17,84559,0.020104305869274707
Western Ave & Walton St,17,84559,0.020104305869274707
Talman Ave & Addison St,17,84559,0.020104305869274707
Karlov Ave & Lawrence Ave,17,84559,0.020104305869274707
Austin Blvd & Lake St,17,84559,0.020104305869274707
Warren Park West,17,84559,0.020104305869274707
Lincoln Ave & Byron St,17,84559,0.020104305869274707
Hermitage Ave & Polk St,17,84559,0.020104305869274707
Winchester (Ravenswood) Ave & Balmoral Ave,17,84559,0.020104305869274707
Kedzie Ave & Foster Ave,17,84559,0.020104305869274707
Clark St & Touhy Ave,17,84559,0.020104305869274707
Marshfield Ave & Wabansia Ave,17,84559,0.020104305869274707
Damen Ave & Melrose Ave,17,84559,0.020104305869274707
Rainbow Beach,17,84559,0.020104305869274707
Archer & Wentworth,17,84559,0.020104305869274707
Racine Ave & Congress Pkwy,17,84559,0.020104305869274707
Peterson/Ridge Metra,17,84559,0.020104305869274707
Wood St & Augusta Blvd,16,84559,0.018921699641670314
Kedzie Ave & Bryn Mawr Ave,16,84559,0.018921699641670314
Greenview Ave & Diversey Pkwy,16,84559,0.018921699641670314
Elizabeth St & Fulton St,16,84559,0.018921699641670314
May St & Cullerton St,16,84559,0.018921699641670314
Leavitt St & Chicago Ave,16,84559,0.018921699641670314
Damen Ave & Wellington Ave,16,84559,0.018921699641670314
Jeffery Blvd & 71st St,16,84559,0.018921699641670314
Eddy/Seminary Corral,16,84559,0.018921699641670314
Kedzie Ave & Leland Ave,16,84559,0.018921699641670314
Valli Produce - Evanston Plaza,16,84559,0.018921699641670314
Dearborn St & Washington St,16,84559,0.018921699641670314
Elston Ave & George St,15,84559,0.017739093414065918
Prairie Ave & Garfield Blvd,15,84559,0.017739093414065918
Campbell Ave & Augusta Blvd,15,84559,0.017739093414065918
Manor Ave & Leland Ave,15,84559,0.017739093414065918
Ashland Ave & Wellington Ave,15,84559,0.017739093414065918
State St & 54th St,15,84559,0.017739093414065918
Kenwood Ave & 57th St,15,84559,0.017739093414065918
Karlov Ave & Armitage Ave,14,84559,0.016556487186461525
Racine Ave & 35th St,14,84559,0.016556487186461525
Central St & Girard Ave,14,84559,0.016556487186461525
Franklin St & Madison St,14,84559,0.016556487186461525
Milwaukee Ave & Armitage Ave,14,84559,0.016556487186461525
Sawyer Ave & Irving Park Rd,14,84559,0.016556487186461525
Avers Ave & Belmont Ave,14,84559,0.016556487186461525
Warren Park East,14,84559,0.016556487186461525
Springfield Ave & North Ave,14,84559,0.016556487186461525
Bosworth Ave & Howard St,14,84559,0.016556487186461525
Green St & Randolph St,14,84559,0.016556487186461525
Damen Ave & St Paul Ave,13,84559,0.015373880958857129
Wacker Dr & Randolph St,13,84559,0.015373880958857129
Budlong Woods Library,13,84559,0.015373880958857129
Calumet Park,13,84559,0.015373880958857129
Hoyne Ave & Balmoral Ave,13,84559,0.015373880958857129
Ashland Ave & 13th St,13,84559,0.015373880958857129
Loomis St & Archer Ave,13,84559,0.015373880958857129
California Ave & Granville Ave,13,84559,0.015373880958857129
Halsted St & 21st St,13,84559,0.015373880958857129
Kedzie Ave & Lake St,13,84559,0.015373880958857129
Western Ave & Congress Pkwy,13,84559,0.015373880958857129
Western Ave & Lyndale St,13,84559,0.015373880958857129
Morgan St & Lake St,13,84559,0.015373880958857129
Leamington Ave & Hirsch St,13,84559,0.015373880958857129
Panama Ave & Grace St,13,84559,0.015373880958857129
Emerald Ave & 28th St,13,84559,0.015373880958857129
Seminary Ave & Belden Ave,13,84559,0.015373880958857129
Wolcott Ave & Polk St,13,84559,0.015373880958857129
Western Ave & Wabansia Ave,12,84559,0.014191274731252736
MLK Jr Dr & 56th St,12,84559,0.014191274731252736
Public Rack - Michigan Ave & Delaware Pl,12,84559,0.014191274731252736
Drake Ave & Addison St,12,84559,0.014191274731252736
Edgebrook Metra,12,84559,0.014191274731252736
Sheffield Ave & School St,12,84559,0.014191274731252736
Smith Park,12,84559,0.014191274731252736
Sacramento Ave & Lunt Ave,12,84559,0.014191274731252736
Western Ave & Howard St,12,84559,0.014191274731252736
Fairfield Ave & Pratt Blvd,12,84559,0.014191274731252736
Steelworkers Park,12,84559,0.014191274731252736
Wilton Ave & Diversey Pkwy*,12,84559,0.014191274731252736
Ridge Blvd & Howard St,12,84559,0.014191274731252736
Ridge Blvd & Touhy Ave,12,84559,0.014191274731252736
Archer (Damen) Ave & 37th St,12,84559,0.014191274731252736
Granville Ave & Clark St,11,84559,0.01300866850364834
Damen Ave & Lake St,11,84559,0.01300866850364834
State St & 45th St,11,84559,0.01300866850364834
Noble St & Ohio St,11,84559,0.01300866850364834
Logan Blvd & Elston Ave,11,84559,0.01300866850364834
Hyacinth Ave & Milwaukee Ave,11,84559,0.01300866850364834
Racine Ave & 13th St,11,84559,0.01300866850364834
Lakewood Ave & Addison St,11,84559,0.01300866850364834
Washtenaw Ave & Ogden Ave,11,84559,0.01300866850364834
Racine Ave & Webster Ave,11,84559,0.01300866850364834
Elston Ave & Carmen Ave,11,84559,0.01300866850364834
Cottage Grove Ave & 47th St,11,84559,0.01300866850364834
Hampden Ct & Diversey Ave,11,84559,0.01300866850364834
Halsted St & Archer Ave,11,84559,0.01300866850364834
Leavitt St & Division St,11,84559,0.01300866850364834
Waveland/Racine Corral,11,84559,0.01300866850364834
Sedgwick St & Chicago Ave,11,84559,0.01300866850364834
Midway Orange Line,11,84559,0.01300866850364834
Damen Ave & Grand Ave,11,84559,0.01300866850364834
N Shore Channel Trail & Argyle St,11,84559,0.01300866850364834
Ave L & 114th,10,84559,0.011826062276043946
Malden St & Wilson Ave,10,84559,0.011826062276043946
Sacramento Ave & Lyndale St,10,84559,0.011826062276043946
Kenneth Ave & Lawrence Ave,10,84559,0.011826062276043946
Halsted St & Lake St,10,84559,0.011826062276043946
Central Park Blvd & 5th Ave,10,84559,0.011826062276043946
Clark St & Fletcher St,10,84559,0.011826062276043946
Harlem Ave & Bloomingdale Ave,10,84559,0.011826062276043946
California Ave & Touhy Ave,10,84559,0.011826062276043946
Rockwell St & Fletcher St,10,84559,0.011826062276043946
N Green St & W Lake St,10,84559,0.011826062276043946
Monticello Ave & Irving Park Rd,10,84559,0.011826062276043946
Lavergne Ave & Fullerton Ave,10,84559,0.011826062276043946
Central Park Ave & Washington Blvd,10,84559,0.011826062276043946
Sacramento Ave & Linden Pl,10,84559,0.011826062276043946
Kedvale Ave & Peterson Ave,10,84559,0.011826062276043946
Eberhart Ave & 61st St,10,84559,0.011826062276043946
North Boundary Park,10,84559,0.011826062276043946
Albany Ave & Montrose Ave,10,84559,0.011826062276043946
The Salt Shed,10,84559,0.011826062276043946
Western Ave & 21st St,10,84559,0.011826062276043946
Spaulding Ave & Division St,10,84559,0.011826062276043946
Larrabee St & Kingsbury St 1,10,84559,0.011826062276043946
Noble St & Potomac Ave,10,84559,0.011826062276043946
Larrabee St & Clybourn Ave,10,84559,0.011826062276043946
Malcolm X College,10,84559,0.011826062276043946
Avenue O & 134th St,10,84559,0.011826062276043946
Sacramento Ave & Pratt Blvd,9,84559,0.010643456048439552
Dodge Ave & Mulford St,9,84559,0.010643456048439552
Campbell Ave & Irving Park Rd,9,84559,0.010643456048439552
Indiana Ave & 40th St,9,84559,0.010643456048439552
NAVY PIER,9,84559,0.010643456048439552
Paulina St & Adams St,9,84559,0.010643456048439552
Shabbona Park,9,84559,0.010643456048439552
Artesian Ave & Hubbard St,9,84559,0.010643456048439552
Halsted St & Court Pl,9,84559,0.010643456048439552
Overhill Ave & Belmont Ave,9,84559,0.010643456048439552
Morgan St & Hubbard St,9,84559,0.010643456048439552
Leavitt St & Augusta Blvd,9,84559,0.010643456048439552
Green St & Chicago Ave,9,84559,0.010643456048439552
Stony Island Ave & 64th St,9,84559,0.010643456048439552
Lamon Ave & Armitage Ave,9,84559,0.010643456048439552
Spaulding Ave & Milwaukee Ave,9,84559,0.010643456048439552
Milwaukee Ave & Ainslie St,9,84559,0.010643456048439552
Paulina St & Cortland St,8,84559,0.009460849820835157
Addison/Sheffield SW Corral,8,84559,0.009460849820835157
Central Park Ave & Ogden Ave,8,84559,0.009460849820835157
Halsted St & 37th St,8,84559,0.009460849820835157
Carpenter St & Fulton St,8,84559,0.009460849820835157
Lynch Ave & Elston Ave,8,84559,0.009460849820835157
Stony Island Ave & 71st St,8,84559,0.009460849820835157
Wentworth Ave & 107th St,8,84559,0.009460849820835157
Normal Ave & Archer Ave,8,84559,0.009460849820835157
Cottage Grove Ave & 49th St,8,84559,0.009460849820835157
Parnell Ave & 31st St,8,84559,0.009460849820835157
Lowell Ave & Armitage Ave,8,84559,0.009460849820835157
Damen Ave/Coulter St,8,84559,0.009460849820835157
University Ave & 65th St,8,84559,0.009460849820835157
Wallace St & 35th St,8,84559,0.009460849820835157
Pine Grove Ave & Belmont Ave,8,84559,0.009460849820835157
California Ave & 21st St,8,84559,0.009460849820835157
Winchester Ave & Elston Ave,8,84559,0.009460849820835157
Clark/Eddy,8,84559,0.009460849820835157
Claremont Ave & Hirsch St,8,84559,0.009460849820835157
Southport Ave & Diversey Pkwy,8,84559,0.009460849820835157
Oakley Ave & Touhy Ave,8,84559,0.009460849820835157
Burling St & Armitage Ave,8,84559,0.009460849820835157
Leavitt St & Hirsch St,8,84559,0.009460849820835157
Portage Park,8,84559,0.009460849820835157
Lavergne Ave & Diversey Ave,8,84559,0.009460849820835157
Monticello Ave & Lawrence Ave,8,84559,0.009460849820835157
Southport Ave & Grace St,8,84559,0.009460849820835157
Halsted St & North Branch St,8,84559,0.009460849820835157
Austin Blvd & Madison St,8,84559,0.009460849820835157
Oriole Ave & Irving Park Rd,7,84559,0.008278243593230762
Richmond St & Lincoln Ave,7,84559,0.008278243593230762
Kostner Ave & Belmont Ave,7,84559,0.008278243593230762
Calumet Ave & 51st St,7,84559,0.008278243593230762
Baltimore Ave & 87th St,7,84559,0.008278243593230762
Scottsdale Park,7,84559,0.008278243593230762
St Louis Ave & Foster Ave,7,84559,0.008278243593230762
Prospect Sq & 91st St,7,84559,0.008278243593230762
Western Ave & Fillmore St,7,84559,0.008278243593230762
Kenmore Ave & Catalpa Ave,7,84559,0.008278243593230762
Farragut Ave & Central Ave,7,84559,0.008278243593230762
Narragansett Ave & Wrightwood Ave,7,84559,0.008278243593230762
Houston Ave & 92nd St,7,84559,0.008278243593230762
Western Ave & Berteau Ave,7,84559,0.008278243593230762
Sawyer Ave & Fullerton Ave,7,84559,0.008278243593230762
Clark St & Columbia Ave,7,84559,0.008278243593230762
Kilbourn Ave & Milwaukee Ave,7,84559,0.008278243593230762
Clark/Newport Corral,7,84559,0.008278243593230762
Wallace St & 28th St,7,84559,0.008278243593230762
Halsted St & 96th St,7,84559,0.008278243593230762
Public Rack - Clybourn Ave & Webster Ave,7,84559,0.008278243593230762
W 103rd St & S Avers Ave,7,84559,0.008278243593230762
Cottage Grove Ave & 67th St,6,84559,0.007095637365626368
Wood St & Walnut St,6,84559,0.007095637365626368
Drake Ave & Armitage Ave,6,84559,0.007095637365626368
Damen Ave & 87th St,6,84559,0.007095637365626368
Public Rack - Michigan Ave & Wacker Dr (South),6,84559,0.007095637365626368
Aberdeen St & 103rd St,6,84559,0.007095637365626368
Larrabee St & Kingsbury St 2,6,84559,0.007095637365626368
Laramie Ave & Bloomingdale Ave,6,84559,0.007095637365626368
Damen Ave & Ohio St,6,84559,0.007095637365626368
Kilbourn Ave & Irving Park Rd,6,84559,0.007095637365626368
Western Ave & 24th St,6,84559,0.007095637365626368
Linder Ave & Montrose Ave,6,84559,0.007095637365626368
State St & 95th St,6,84559,0.007095637365626368
Lawndale Ave & 59th St,6,84559,0.007095637365626368
Dauphin Ave & 87th St,6,84559,0.007095637365626368
Phillips Ave & 83rd St,6,84559,0.007095637365626368
Exchange Ave & 79th St,6,84559,0.007095637365626368
Wood St & Webster Ave,6,84559,0.007095637365626368
California Ave & 71st St,6,84559,0.007095637365626368
Public Rack - South Shore Dr & 71st St,6,84559,0.007095637365626368
Eberhart Ave & 91st St,6,84559,0.007095637365626368
Kedzie Ave & George St,6,84559,0.007095637365626368
May St & Hubbard St,6,84559,0.007095637365626368
Marmora Ave & Irving Park Rd,6,84559,0.007095637365626368
Canal St & Lake St,6,84559,0.007095637365626368
N Carpenter St & W Lake St,6,84559,0.007095637365626368
W Washington Blvd & N Peoria St,6,84559,0.007095637365626368
Elston Ave & Wabansia Ave,6,84559,0.007095637365626368
Public Rack - Hyde Park Blvd & 53rd St,6,84559,0.007095637365626368
Ewing Ave & 98th St,6,84559,0.007095637365626368
Bernard St & Elston Ave,6,84559,0.007095637365626368
Mayfield Ave & Roosevelt Rd,6,84559,0.007095637365626368
Kedzie Ave & Armitage Ave,6,84559,0.007095637365626368
Maplewood Ave & Peterson Ave,5,84559,0.005913031138021973
Kildare Ave & Division St,5,84559,0.005913031138021973
Public Rack - Michigan Ave & Wacker Dr (North),5,84559,0.005913031138021973
Central Park Ave & Ardmore Ave,5,84559,0.005913031138021973
Monitor Ave & Division St,5,84559,0.005913031138021973
Major Taylor Trail & 111th St,5,84559,0.005913031138021973
Halsted St & Melrose St,5,84559,0.005913031138021973
Public Rack - Rush St & Ohio St,5,84559,0.005913031138021973
Kildare Ave & Montrose Ave,5,84559,0.005913031138021973
Burnham Greenway & 105th St,5,84559,0.005913031138021973
Cherry Ave & Blackhawk St,5,84559,0.005913031138021973
Kedzie Ave & 21st St,5,84559,0.005913031138021973
Merrimac Park,5,84559,0.005913031138021973
Albany Ave & Belmont Ave,5,84559,0.005913031138021973
Phillips Ave & 79th St,5,84559,0.005913031138021973
Menard Ave & Milwaukee Ave,5,84559,0.005913031138021973
Western Ave & 101st St,5,84559,0.005913031138021973
Pulaski Rd & 51st St,5,84559,0.005913031138021973
Milwaukee Ave & Wolfram St,5,84559,0.005913031138021973
Wood St & 84th St,5,84559,0.005913031138021973
Commercial Ave & 130th St,5,84559,0.005913031138021973
California Ave & Marquette Rd,5,84559,0.005913031138021973
Laramie Ave & Madison St,5,84559,0.005913031138021973
Wabash Ave & 59th St,5,84559,0.005913031138021973
Lockwood Ave & Wrightwood Ave,5,84559,0.005913031138021973
Clark/Racine Corral,5,84559,0.005913031138021973
Kildare Ave & North Ave,5,84559,0.005913031138021973
Halsted St & 51st St,5,84559,0.005913031138021973
Major Taylor Trail & 115th St,5,84559,0.005913031138021973
Grace St & Central Ave,5,84559,0.005913031138021973
Keystone Ave & Fullerton Ave,5,84559,0.005913031138021973
Wabansia & Milwaukee,5,84559,0.005913031138021973
Melvina Ave & Giddings Ave,5,84559,0.005913031138021973
Western Ave & Gunnison St,5,84559,0.005913031138021973
Harding Ave & Chicago Ave,5,84559,0.005913031138021973
Avenue O & 118th St,5,84559,0.005913031138021973
Ogden Ave & Roosevelt Rd,5,84559,0.005913031138021973
Homewood Ave & 115th St,5,84559,0.005913031138021973
Dauphin Ave & 103rd St,5,84559,0.005913031138021973
Western Ave & Lake St,5,84559,0.005913031138021973
Damen Ave & 81st St,5,84559,0.005913031138021973
Racine Ave & 65th St,5,84559,0.005913031138021973
Hoyne Ave & 34th St,5,84559,0.005913031138021973
Pershing Rd & Sacramento Ave,5,84559,0.005913031138021973
Ping Tom Park (East),5,84559,0.005913031138021973
Marshfield Ave & Diversey Pkwy,5,84559,0.005913031138021973
Riley O'Neil Memorial Station at City Hall,5,84559,0.005913031138021973
Leavitt St/North Ave,5,84559,0.005913031138021973
Cicero Ave & Roscoe Ave,5,84559,0.005913031138021973
Hale Ave & 107th St,5,84559,0.005913031138021973
Wood St & 33rd St,5,84559,0.005913031138021973
California Ave & Lake St,5,84559,0.005913031138021973
Rockwell St & Archer Ave,5,84559,0.005913031138021973
Franklin St & Adams St Corral,5,84559,0.005913031138021973
Lavergne Ave & Division St,5,84559,0.005913031138021973
N Southport Ave & W Newport Ave,5,84559,0.005913031138021973
Mozart St & Jackson Blvd,4,84559,0.0047304249104175786
Western Ave & Ardmore Ave,4,84559,0.0047304249104175786
Spaulding Ave & 16th St,4,84559,0.0047304249104175786
Kedzie Ave & 57th St,4,84559,0.0047304249104175786
Damen Ave & Pershing Rd,4,84559,0.0047304249104175786
Higgins Ave & Austin Ave,4,84559,0.0047304249104175786
Lawndale Ave & 111th St,4,84559,0.0047304249104175786
Wentworth Ave & 63rd St,4,84559,0.0047304249104175786
Addison/Racine Corral,4,84559,0.0047304249104175786
Leclaire Ave & Belmont Ave,4,84559,0.0047304249104175786
Martin Luther King Dr & 87th St,4,84559,0.0047304249104175786
Whipple/Irving Park,4,84559,0.0047304249104175786
Bernard St & Peterson Ave,4,84559,0.0047304249104175786
Pulaski Rd & 84th St,4,84559,0.0047304249104175786
Oakley Ave & Lyndale St,4,84559,0.0047304249104175786
Carpenter St & 63rd St,4,84559,0.0047304249104175786
St. Louis & 71st St,4,84559,0.0047304249104175786
Laramie Ave & Addison St,4,84559,0.0047304249104175786
Wellington Ave & Mulligan Ave,4,84559,0.0047304249104175786
Kostner Ave & Wrightwood Ave,4,84559,0.0047304249104175786
Homan Ave & 26th St,4,84559,0.0047304249104175786
Rockwell Ave & Logan Blvd,4,84559,0.0047304249104175786
Milwaukee Ave & Cuyler Ave,4,84559,0.0047304249104175786
Richmond St & 59th St,4,84559,0.0047304249104175786
Nordica Ave & Medill Ave,4,84559,0.0047304249104175786
Stony Island Ave & 75th St,4,84559,0.0047304249104175786
St Louis Ave & 59th St,4,84559,0.0047304249104175786
Kildare Ave & 26th St,4,84559,0.0047304249104175786
Stony Island Ave & 90th St,4,84559,0.0047304249104175786
Woodlawn Ave & 75th St,4,84559,0.0047304249104175786
Walden Pkwy & 100th St,4,84559,0.0047304249104175786
Kedzie Ave & Archer Ave,4,84559,0.0047304249104175786
Sacramento Blvd & Franklin Blvd,4,84559,0.0047304249104175786
Austin Blvd & Chicago Ave,4,84559,0.0047304249104175786
Le Mai Ave & Devon Ave,4,84559,0.0047304249104175786
Fairfield Ave & 44th St,4,84559,0.0047304249104175786
Perry Ave & 69th St,4,84559,0.0047304249104175786
Cottage Grove Ave & 111th Pl,4,84559,0.0047304249104175786
Vernon Ave & 79th St,4,84559,0.0047304249104175786
Halsted St & 47th Pl,4,84559,0.0047304249104175786
St Louis Ave & Armitage Ave,4,84559,0.0047304249104175786
Kedzie Ave & 24th St,4,84559,0.0047304249104175786
Ewing Ave & 106th St,4,84559,0.0047304249104175786
Kedzie Ave & Chicago Ave,4,84559,0.0047304249104175786
Tripp Ave & 31st St,4,84559,0.0047304249104175786
Major Taylor Trail & 124th St,4,84559,0.0047304249104175786
Chicago State University,4,84559,0.0047304249104175786
Wood St & Cortland St,4,84559,0.0047304249104175786
Grace/Sheffield Corral,4,84559,0.0047304249104175786
Central Ave & Madison St,4,84559,0.0047304249104175786
Laramie Ave & Irving Park Rd,4,84559,0.0047304249104175786
Public Rack - Harold Washington Park,4,84559,0.0047304249104175786
2112 W Peterson Ave,4,84559,0.0047304249104175786
Public Rack - Woodlawn Ave & 63rd St N,4,84559,0.0047304249104175786
Pulaski Rd & Eddy St,4,84559,0.0047304249104175786
Kimball Ave & Wrightwood Ave,4,84559,0.0047304249104175786
Damen Ave & Evergreen Ave,4,84559,0.0047304249104175786
Milwaukee Ave & Agatite Ave,4,84559,0.0047304249104175786
Ellis Ave & 83rd St,4,84559,0.0047304249104175786
Yates Blvd & 93rd St,4,84559,0.0047304249104175786
Yates Blvd & 75th St,4,84559,0.0047304249104175786
Loomis Blvd & 84th St,4,84559,0.0047304249104175786
Dearborn St & Adams St Corral,4,84559,0.0047304249104175786
Halsted St & 119th St,4,84559,0.0047304249104175786
Wood St & Taylor St (Temp),4,84559,0.0047304249104175786
Lock St & 31st St,4,84559,0.0047304249104175786
Western Ave & 104th St,4,84559,0.0047304249104175786
Public Rack - Leamington & Elston,4,84559,0.0047304249104175786
Kenosha Ave & Wellington Ave,3,84559,0.003547818682813184
California Ave & Winona St,3,84559,0.003547818682813184
Mango Ave & North Ave,3,84559,0.003547818682813184
Halsted St & 123rd St,3,84559,0.003547818682813184
Western Ave & 81st St,3,84559,0.003547818682813184
Hamilton Park,3,84559,0.003547818682813184
State St & 111th St,3,84559,0.003547818682813184
Whipple St & Roosevelt Rd,3,84559,0.003547818682813184
Western Blvd & 48th Pl,3,84559,0.003547818682813184
Lake/Green Corral,3,84559,0.003547818682813184
Troy St & Jackson Blvd,3,84559,0.003547818682813184
Rockwell St & Cermak Rd,3,84559,0.003547818682813184
Public Rack - Kingsbury Ave & Blackhawk St,3,84559,0.003547818682813184
Indiana Ave & 133rd St,3,84559,0.003547818682813184
Oglesby Ave & 100th St,3,84559,0.003547818682813184
Harding Ave & 26th St,3,84559,0.003547818682813184
Cicero Ave & Wellington Ave,3,84559,0.003547818682813184
Fairfield Ave & Roosevelt Rd,3,84559,0.003547818682813184
Kildare Ave & 47th St,3,84559,0.003547818682813184
Eggleston Ave & 92nd St,3,84559,0.003547818682813184
Greenwood Ave & 79th St,3,84559,0.003547818682813184
Harlem Ave & Irving Park Rd,3,84559,0.003547818682813184
Public Rack - Hamlin Ave & Montrose Ave,3,84559,0.003547818682813184
Halsted St & 69th St,3,84559,0.003547818682813184
Kedzie Ave & 48th Pl,3,84559,0.003547818682813184
Rockwell St & Division St,3,84559,0.003547818682813184
N Paulina St & Lincoln Ave,3,84559,0.003547818682813184
Seeley Ave & Garfield Blvd,3,84559,0.003547818682813184
Western Ave & 111th St,3,84559,0.003547818682813184
Mason Ave & Grand Ave,3,84559,0.003547818682813184
Baltimore Ave & 133rd St,3,84559,0.003547818682813184
Halsted St & 59th St,3,84559,0.003547818682813184
Wells St & Randolph St Corral,3,84559,0.003547818682813184
Central Ave & Parker Ave,3,84559,0.003547818682813184
St. Louis Ave & Balmoral Ave,3,84559,0.003547818682813184
Virginia Ave & Catalpa Ave,3,84559,0.003547818682813184
St Louis Ave & 51st St,3,84559,0.003547818682813184
Wolcott Ave & Fargo Ave,3,84559,0.003547818682813184
Albany Ave & Douglas Blvd,3,84559,0.003547818682813184
Tripp Ave & 65th St,3,84559,0.003547818682813184
Homan Ave & 65th St,3,84559,0.003547818682813184
Kilbourn Ave & Roscoe St,3,84559,0.003547818682813184
Central Ave & Lake St,3,84559,0.003547818682813184
Long Ave & Belmont Ave,3,84559,0.003547818682813184
Homan Ave & Arthington Ave,3,84559,0.003547818682813184
Central Ave & Roscoe St,3,84559,0.003547818682813184
W Armitage Ave & N Sheffield Ave,3,84559,0.003547818682813184
Glenwood Ave & Devon Ave,3,84559,0.003547818682813184
Sacramento Ave & 51st St,3,84559,0.003547818682813184
Kedzie Ave & Jackson Blvd,3,84559,0.003547818682813184
Addison/Sheffield SE Corral,3,84559,0.003547818682813184
Hoyne Ave & 47th St,3,84559,0.003547818682813184
La Villita Park,3,84559,0.003547818682813184
Ashland Ave & 74th St,3,84559,0.003547818682813184
Major Ave & Addison St,3,84559,0.003547818682813184
Knox Ave & Marquette Ave,3,84559,0.003547818682813184
Hamlin Ave & Grand Ave,3,84559,0.003547818682813184
Western Ave & 62nd St,3,84559,0.003547818682813184
Harlem Ave & Grace St,3,84559,0.003547818682813184
Eggleston Ave & 115th St,3,84559,0.003547818682813184
Addison Red Line,3,84559,0.003547818682813184
Eggleston Ave & 69th St,3,84559,0.003547818682813184
Lexington St & California Ave,3,84559,0.003547818682813184
Addison/Wilton Corral,3,84559,0.003547818682813184
Central Park Ave & 24th St,3,84559,0.003547818682813184
St Louis Ave & Norman Bobbins Pl,3,84559,0.003547818682813184
Cottage Grove Ave & 83rd St,3,84559,0.003547818682813184
Sacramento Ave & 25th St,3,84559,0.003547818682813184
Francisco Ave & Montrose Ave,3,84559,0.003547818682813184
Vincennes Ave & 95th St,3,84559,0.003547818682813184
Menard Ave & Lawrence Ave,3,84559,0.003547818682813184
Long & Irving Park,3,84559,0.003547818682813184
Ashland Ave & Archer Ave,3,84559,0.003547818682813184
Millard Ave & 26th St,3,84559,0.003547818682813184
Cottage Grove Ave & 71st St,3,84559,0.003547818682813184
Evans Ave & 75th St,3,84559,0.003547818682813184
North Ave & New England Ave,3,84559,0.003547818682813184
Rockwell St & 57th St,3,84559,0.003547818682813184
Clyde Ave & 87th St,3,84559,0.003547818682813184
Harding Ave & Division St,3,84559,0.003547818682813184
Wacker Dr & Washington St Corral,2,84559,0.0023652124552087893
Halsted St & 111th St,2,84559,0.0023652124552087893
Lincoln Ave & Balmoral Ave,2,84559,0.0023652124552087893
Sacramento Blvd & Polk St,2,84559,0.0023652124552087893
Mason Ave & Montrose Ave,2,84559,0.0023652124552087893
Lavergne Ave & Archer Ave,2,84559,0.0023652124552087893
Public Rack - Wells St & North Ave,2,84559,0.0023652124552087893
Lawler Ave & 50th St,2,84559,0.0023652124552087893
Oak Park Ave & Wellington Ave,2,84559,0.0023652124552087893
Shields Ave & 43rd St,2,84559,0.0023652124552087893
Leavitt St & Archer Ave,2,84559,0.0023652124552087893
Meade Ave & Fullerton Ave,2,84559,0.0023652124552087893
MLK Jr Dr & 63rd St,2,84559,0.0023652124552087893
Parnell Ave & 127th St,2,84559,0.0023652124552087893
Racine Ave & 61st St,2,84559,0.0023652124552087893
Sayre Ave & Diversey Ave,2,84559,0.0023652124552087893
Morgan St & Pershing Rd,2,84559,0.0023652124552087893
Kenton Ave & Madison St,2,84559,0.0023652124552087893
Narragansett Ave & North Ave,2,84559,0.0023652124552087893
Public Rack - Kingsbury Ave & Eastman St,2,84559,0.0023652124552087893
Public Rack - Washtenaw Ave & Devon Ave,2,84559,0.0023652124552087893
Washington Blvd & Peoria St Public Rack,2,84559,0.0023652124552087893
Central Ave & Harrison St,2,84559,0.0023652124552087893
Michigan Ave & 114th St,2,84559,0.0023652124552087893
State St & 123rd St,2,84559,0.0023652124552087893
Milwaukee Ave & Diversey Ave,2,84559,0.0023652124552087893
Western Ave & 28th St,2,84559,0.0023652124552087893
Princeton Ave & Garfield Blvd,2,84559,0.0023652124552087893
Komensky Ave & 31st St,2,84559,0.0023652124552087893
Pine Ave & Division St,2,84559,0.0023652124552087893
Public Rack - Peoria St & 60th St,2,84559,0.0023652124552087893
Lawler Ave & North Ave,2,84559,0.0023652124552087893
State St & 127th St,2,84559,0.0023652124552087893
LaSalle St & Washington St Corral,2,84559,0.0023652124552087893
Public Rack - Forest Glen Station ,2,84559,0.0023652124552087893
Central Park Ave & Douglas Blvd,2,84559,0.0023652124552087893
California Ave & 36th St,2,84559,0.0023652124552087893
Vincennes Ave & 107th St,2,84559,0.0023652124552087893
Albany Ave & 26th St,2,84559,0.0023652124552087893
Princeton Ave & 47th St,2,84559,0.0023652124552087893
Ashland Ave & Pershing Rd,2,84559,0.0023652124552087893
Whipple St & Irving Park Rd,2,84559,0.0023652124552087893
Commercial Ave & 83rd St,2,84559,0.0023652124552087893
Laramie Ave & Kinzie St,2,84559,0.0023652124552087893
Vernon Ave & 75th St,2,84559,0.0023652124552087893
Wabash Ave & 83rd St,2,84559,0.0023652124552087893
Jeffery Blvd & 76th St,2,84559,0.0023652124552087893
LaSalle St & Jackson Blvd Corral,2,84559,0.0023652124552087893
Lamon Ave & Belmont Ave,2,84559,0.0023652124552087893
Menard Ave & North Ave,2,84559,0.0023652124552087893
Kilpatrick Ave & Grand Ave,2,84559,0.0023652124552087893
Major Ave & Bloomingdale Ave,2,84559,0.0023652124552087893
Meade Ave & Diversey Ave,2,84559,0.0023652124552087893
Sacramento Blvd & Addison St,2,84559,0.0023652124552087893
New England Ave & North Ave,2,84559,0.0023652124552087893
Narragansett Ave & McLean Ave,2,84559,0.0023652124552087893
