start_station_name,station_rides,total_stations,station_percent
Burnham Harbor,5438,4112301,0.1322374018827902
Larrabee St & Armitage Ave,5438,4112301,0.1322374018827902
Ogden Ave & Race Ave,5428,4112301,0.13199422902165966
Wood St & Beach Ave,5408,4112301,0.13150788329939855
Clark St & Montrose Ave,5404,4112301,0.13141061415494634
Damen Ave & Leland Ave,5393,4112301,0.13114312400770275
Dearborn St & Adams St,5385,4112301,0.1309485857187983
Halsted St & Maxwell St,5379,4112301,0.13080268200211997
Clarendon Ave & Leland Ave,5322,4112301,0.1294165966936759
Western Ave & Winnebago Ave,5276,4112301,0.1282980015324754
Broadway & Granville Ave,5267,4112301,0.12807914595745787
Jefferson St & Monroe St,5266,4112301,0.12805482867134482
State St & Harrison St,5207,4112301,0.12662010879067462
Dearborn St & Van Buren St,5137,4112301,0.1249178987627608
Ellis Ave & 53rd St,5137,4112301,0.1249178987627608
Marine Dr & Ainslie St,5122,4112301,0.12455313947106499
University Ave & 59th St,5118,4112301,0.12445587032661276
Broadway & Thorndale Ave,5043,4112301,0.12263207386813367
Wood St & Taylor St (Temp),5041,4112301,0.12258343929590758
State St & Van Buren St,5036,4112301,0.1224618528653423
Damen Ave & Wicker Park Ave,5024,4112301,0.12217004543198565
Southport Ave & Irving Park Rd,5010,4112301,0.1218296034264029
Paulina Ave & North Ave,4970,4112301,0.1208569119818807
Broadway & Argyle St,4970,4112301,0.1208569119818807
Fairbanks St & Superior St,4910,4112301,0.11939787481509744
Lake Park Ave & 53rd St,4898,4112301,0.11910606738174077
Clybourn Ave & Division St,4894,4112301,0.11900879823728855
Green St & Washington Blvd,4858,4112301,0.11813337593721861
Lake Park Ave & 56th St,4853,4112301,0.11801178950665334
Leavitt St & North Ave,4804,4112301,0.11682024248711367
Broadway & Oakdale Ave,4801,4112301,0.11674729062877451
Cornell Ave & Hyde Park Blvd,4797,4112301,0.11665002148432228
Michigan Ave & Madison St,4762,4112301,0.11579891647036539
Ashland Ave & Wellington Ave,4740,4112301,0.11526393617587818
Orleans St & Elm St,4739,4112301,0.11523961888976512
