start_station_name,station_rides,total_stations,station_percent
Racine Ave & Washington Blvd,1464,2203299,0.06644581602406209
Racine Ave & Randolph St,1456,2203299,0.06608272413322022
Kedzie Ave & Palmer Ct,1452,2203299,0.0659011781877993
Sheffield Ave & Addison St,1441,2203299,0.06540192683789173
Racine Ave & Congress Pkwy,1437,2203299,0.06522038089247079
Wolcott Ave & Polk St,1425,2203299,0.06467574305620799
Broadway & Roscoe Ave,1420,2203299,0.06444881062443182
Damen Ave & Melrose Ave,1418,2203299,0.06435803765172135
Stave St & Armitage Ave,1410,2203299,0.06399494576087948
Blackstone Ave & Hyde Park Blvd,1404,2203299,0.06372262684274808
California Ave & Fletcher St,1403,2203299,0.06367724035639284
Logan Blvd & Elston Ave,1391,2203299,0.06313260252013005
Wells St & Madison St,1382,2203299,0.06272412414293294
Lincoln Ave & Montana St,1382,2203299,0.06272412414293294
Noble St & Ohio St,1380,2203299,0.06263335117022248
Streeter Dr/Grand Ave,1380,2203299,0.06263335117022248
Damen Ave & Clybourn Ave,1375,2203299,0.0624064187384463
Paulina St & Montrose Ave,1371,2203299,0.06222487279302537
Clark St & Lunt Ave,1358,2203299,0.06163484847040733
Damen Ave & Madison St,1353,2203299,0.06140791603863117
Damen Ave & Wabansia Ave,1342,2203299,0.06090866468872359
Morgan St & Lake St,1329,2203299,0.060318640366105555
Sheridan Rd & Loyola Ave,1320,2203299,0.05991016198890845
Peterson/Ridge Metra,1317,2203299,0.059774002529842746
Lincoln Ave & Waveland Ave,1316,2203299,0.05972861604348752
Eddy/Seminary Corral,1308,2203299,0.05936552415264565
Leavitt St & Addison St,1307,2203299,0.059320137666290414
Wells St & Washington St,1306,2203299,0.059274751179935185
Wells St & 19th St,1302,2203299,0.05909320523451424
Loomis St & Jackson Blvd,1302,2203299,0.05909320523451424
Wentworth Ave & 35th St,1298,2203299,0.0589116592890933
St. Clair St & Erie St 2,1295,2203299,0.05877549983002761
Damen Ave & Sunnyside Ave,1286,2203299,0.05836702145283051
Lincoln Ave & Addison St,1284,2203299,0.05827624848012004
Harper Ave & 55th St,1283,2203299,0.0582308619937648
Sheffield/Newport Corral,1266,2203299,0.05745929172572583
Richmond St & Diversey Ave,1258,2203299,0.05709619983488396
Central Park Ave & Elbridge Ave,1256,2203299,0.0570054268621735
Ravenswood Ave & Berteau Ave,1251,2203299,0.05677849443039732
Halsted St & Archer Ave,1237,2203299,0.056143083621424054
Leavitt St & Lawrence Ave,1234,2203299,0.05600692416235835
Drexel Ave & 60th St,1228,2203299,0.05573460524422695
Broadway & Sunnyside Ave,1225,2203299,0.05559844578516126
Chicago Ave & Washington St,1220,2203299,0.05537151335338508
Milwaukee Ave & Armitage Ave,1204,2203299,0.05464532957170134
Wacker Dr & Randolph St,1201,2203299,0.054509170112635646
Wood St & Hubbard St,1189,2203299,0.05396453227637284
Morgan St & 31st St,1184,2203299,0.053737599844596674
Talman Ave & Addison St,1174,2203299,0.05328373498104433
Glenwood Ave & Morse Ave,1174,2203299,0.05328373498104433
Morgan Ave & 14th Pl,1169,2203299,0.053056802549268166
Greenview Ave & Jarvis Ave,1156,2203299,0.05246677822665013
Avers Ave & Belmont Ave,1155,2203299,0.05242139174029489
Halsted St & 35th St,1147,2203299,0.052058299849453024
California Ave & Altgeld St,1140,2203299,0.051740594444966384
Michigan Ave & 11th St,1134,2203299,0.051468275526834986
University Library (NU),1126,2203299,0.05110518363599312
Ashland Ave & Belle Plaine Ave,1120,2203299,0.05083286471786172
Inner Lake Shore Dr & Aldine Ave,1119,2203299,0.05078747823150648
Damen Ave & Grand Ave,1117,2203299,0.050696705258796014
Clark St & Schreiber Ave,1117,2203299,0.050696705258796014
Green St & Randolph St,1116,2203299,0.050651318772440786
Campbell Ave & Augusta Blvd,1114,2203299,0.050560545799730315
Hermitage Ave & Polk St,1112,2203299,0.05046977282701985
Laflin St & Cullerton St,1109,2203299,0.050333613367954146
Elston Ave & Wabansia Ave,1107,2203299,0.05024284039524368
Racine Ave & 15th St,1105,2203299,0.05015206742253321
Wilton Ave & Diversey Pkwy*,1104,2203299,0.050106680936177976
Damen Ave & Cullerton St,1098,2203299,0.04983436201804657
Winchester Ave & Elston Ave,1094,2203299,0.04965281607262564
St. Louis Ave & Fullerton Ave,1093,2203299,0.0496074295862704
Clinton St & 18th St,1091,2203299,0.04951665661355993
Indiana Ave & 26th St,1087,2203299,0.049335110668139004
Halsted St & Lake St,1087,2203299,0.049335110668139004
California Ave & Montrose Ave,1085,2203299,0.04924433769542853
Fort Dearborn Dr & 31st St,1082,2203299,0.04910817823636284
Canal St & Harrison St,1069,2203299,0.048518153913744796
Pine Grove Ave & Wellington Ave,1064,2203299,0.04829122148196863
Paulina St & Howard St,1061,2203299,0.04815506202290293
State St & 33rd St,1056,2203299,0.047928129591126765
Emerald Ave & 31st St,1054,2203299,0.04783735661841629
State St & 19th St,1052,2203299,0.047746583645705824
Racine Ave & Broadway,1042,2203299,0.04729271878215349
Troy St & North Ave,1040,2203299,0.04720194580944302
Campbell Ave & Fullerton Ave,1033,2203299,0.04688424040495638
Riverside Plaza & Adams St,1029,2203299,0.046702694459535454
Kosciuszko Park,1021,2203299,0.04633960256869358
W Armitage Ave & N Sheffield Ave,1017,2203299,0.046158056623272645
Western Ave & Roscoe St,1015,2203299,0.04606728365056218
Lake Park Ave & 35th St,1007,2203299,0.04570419175972031
Wabash Ave & Jackson Blvd,1007,2203299,0.04570419175972031
Archer Ave & Wentworth Ave,1000,2203299,0.04538648635523367
Racine Ave & Webster Ave,999,2203299,0.04534109986887844
St. Clair St & Erie St 1,999,2203299,0.04534109986887844
Larrabee St & Kingsbury St 2,991,2203299,0.044978007978036576
Clark St & Elmdale Ave,988,2203299,0.04484184851897087
Wentworth Ave & 24th St,978,2203299,0.04438798365541854
Halsted St & 21st St,978,2203299,0.04438798365541854
Waveland/Racine Corral,967,2203299,0.043888732305510963
May St & Hubbard St,957,2203299,0.043434867441958624
Ashland Ave & 13th St,952,2203299,0.043207935010182455
Museum Campus Metra Station,951,2203299,0.04316254852382723
Carpenter St & Fulton St,933,2203299,0.04234559176943302
Wood St & Webster Ave,925,2203299,0.041982499878591144
Campbell Ave & Montrose Ave,921,2203299,0.04180095393317021
Evanston Civic Center,917,2203299,0.04161940798774928
Central Park Ave & Bloomingdale Ave,913,2203299,0.04143786204232835
Wood St & Taylor St (Temp),911,2203299,0.04134708906961788
State St & 35th St,909,2203299,0.04125631609690741
Avondale Ave & Irving Park Rd,908,2203299,0.04121092961055217
Sheridan Rd & Columbia Ave,904,2203299,0.041029383665131244
Rockwell St & Eastwood Ave,892,2203299,0.040484745828868435
Francisco Ave & Chicago Ave,891,2203299,0.0404393593425132
Lincoln Ave & Roscoe St,888,2203299,0.0403031998834475
Addison/Racine Corral,880,2203299,0.03994010799260563
Rockwell St & Fletcher St,875,2203299,0.03971317556082946
Canal St & Lake St,875,2203299,0.03971317556082946
Dearborn St & Madison St,871,2203299,0.03953162961540853
